Taxon	EUK.Mock.1
Root;k__Eukaryota;Other;Other;Other	0.297363148042
Root;k__Eukaryota;p__Fungi;Other;Other	0.0195482638922
Root;k__Eukaryota;p__Fungi;c__Chytridiomycota;Other	0.000131701489168
Root;k__Eukaryota;p__Fungi;c__Chytridiomycota;g__Batrachochytrium	0.0157665497032
Root;k__Eukaryota;p__Fungi;c__Dikarya;Other	0.164165906247
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Clavispora	0.0184570229819
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Filobasidiella/cryptococcus_neoformans_species_complex	0.000122294239941
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Papiliotrema	0.000112886990715
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Rhodotorula	3.7628996905e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Saccharomyces	0.25483297429
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Trichophyton	0.0118155050282
Root;k__Eukaryota;p__Fungi;c__Fungi_incertae_sedis;Other	0.0135652533843
Root;k__Eukaryota;p__Fungi;c__Fungi_incertae_sedis;g__Rhizopus	0.194240882024
Root;k__Eukaryota;p__Metazoa;Other;Other	2.82217476788e-05
Root;k__Eukaryota;p__Metazoa;c__Chordata;Other	0.00313261399234
Root;k__Eukaryota;p__Metazoa;c__Chordata;g__Homo	0.00579486552337
Root;k__Eukaryota;p__Viridiplantae;c__Streptophyta;Other	0.000884281427268
