Taxon	HMPMockV1.2.Staggered2	HMPMockV1.2.Staggered1	HMPMockV1.1.Even2	HMPMockV1.1.Even1
Unclassified;Other;Other	0.00199260756479	0.00182991065932	0.00118048498146	0.00105643199772
k__Archaea;Other;Other	9.5464648139e-06	6.84078751146e-06	0.0	2.76552878985e-06
k__Archaea;p__Euryarchaeota;Other	7.02966954478e-05	6.72677438627e-05	4.03814702893e-06	1.38276439492e-06
k__Archaea;p__Euryarchaeota;c__Methanobacteria	0.0455314299997	0.0441892070615	0.00378374376611	0.00333937601374
k__Bacteria;Other;Other	0.010373535811	0.00896485203377	0.0104318798247	0.0090156238549
k__Bacteria;p__Actinobacteria;Other	0.0	0.0	2.69209801929e-06	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria	5.72787888834e-05	9.00703689009e-05	0.0139369914459	0.0124310519104
k__Bacteria;p__Bacteroidetes;Other	1.73572087525e-06	2.28026250382e-06	0.000352664840527	0.000298677109303
k__Bacteria;p__Bacteroidetes;c__Bacteroidia	0.000330654826736	0.000339759113069	0.0433656609437	0.0422849351967
k__Bacteria;p__Bacteroidetes;c__[Saprospirae]	0.0	2.28026250382e-06	0.0	0.0
k__Bacteria;p__Firmicutes;Other	0.0900222953346	0.0861676996256	0.0158133837653	0.0152698672131
k__Bacteria;p__Firmicutes;c__Bacilli	0.675024451968	0.69192399429	0.57389068736	0.572753457257
k__Bacteria;p__Firmicutes;c__Clostridia	0.017677449254	0.0176355502045	0.0265050510489	0.0235042291849
k__Bacteria;p__Proteobacteria;Other	0.0012132688918	0.00111162797061	0.000905890983491	0.000763285945998
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	0.0740250238879	0.0708044310061	0.0100967136213	0.0110206322275
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	0.00129918707513	0.00136701737104	0.0207318468465	0.019187238744
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria	0.00142155539683	0.00156083968386	0.0236258522173	0.0237614233624
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.0803690836869	0.073279655954	0.180682850663	0.200375005704
k__Bacteria;p__[Thermi];c__Deinococci	0.000580598632773	0.0006567156011	0.0746895674472	0.0649346159856
