dataset	level	iteration	method	parameters	seq_id               	observed_taxonomy	expected_taxonomy	result	mismatch_level
F1-REF	2	0	sortmerna	0.76:0.8:3:0.9:1.0	SH078630.07FU_FJ515182_reps	Unassigned	k__Fungi;p__Basidiomycota;c__Ustilaginomycetes	underclassification	0
F1-REF	2	0	sortmerna	0.76:0.8:3:0.9:1.0	SH096911.07FU_KC197021_refs	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Cordycipitaceae;g__Simplicillium;s__Simplicillium_sp	k__Fungi;p__Ascomycota;c__Ascomycota_cls_Incertae_sedis	overclassification	2
F1-REF	2	0	sortmerna	0.76:0.8:3:0.9:1.0	SH076782.07FU_EF600956_reps	k__Fungi;p__Ascomycota	k__Fungi;p__Ascomycota;c__Dothideomycetes	match	2
F1-REF	2	0	sortmerna	0.76:0.8:3:0.9:1.0	SH076993.07FU_FM205629_refs	Unassigned	k__Fungi;p__Ascomycota;c__Pezizomycetes	underclassification	0
F1-REF	2	0	sortmerna	0.76:0.8:3:0.9:1.0	SH107478.07FU_KC965137_reps	Unassigned	k__Fungi;p__Ascomycota;c__Lichinomycetes	underclassification	0
F1-REF	2	0	sortmerna	0.76:0.8:3:0.9:1.0	SH080277.07FU_AF444519_refs	k__Fungi;p__Ascomycota;c__Archaeorhizomycetes;o__Archaeorhizomycetales;f__Archaeorhizomycetaceae;g__Archaeorhizomyces;s__Archaeorhizomyces_sp	k__Fungi;p__Basidiomycota;c__Agaricostilbomycetes	misclassification	1
F1-REF	2	0	sortmerna	0.76:0.8:3:0.9:1.0	SH077499.07FU_HQ599386_refs	k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Pseudorobillarda;s__Pseudorobillarda_sojae	k__Fungi;p__Ascomycota;c__Eurotiomycetes	overclassification	2
F1-REF	2	0	sortmerna	0.76:0.8:3:0.9:1.0	SH078623.07FU_KF528010_reps	Unassigned	k__Fungi;p__Basidiomycota;c__Pucciniomycetes	underclassification	0
F1-REF	2	0	sortmerna	0.76:0.8:3:0.9:1.0	SH077357.07FU_DQ640065_refs	k__Fungi;p__Basidiomycota	k__Fungi;p__Basidiomycota;c__Microbotryomycetes	match	2
F1-REF	2	0	sortmerna	0.76:0.8:3:0.9:1.0	SH097403.07FU_JN882331_reps	k__Fungi;p__Zygomycota;c__Kickxellomycotina_cls_Incertae_sedis;o__Kickxellales;f__Kickxellaceae;g__Ramicandelaber;s__Ramicandelaber_sp	k__Fungi;p__Chytridiomycota;c__Monoblepharidomycetes	misclassification	1
F1-REF	2	0	sortmerna	0.76:0.8:3:0.9:1.0	SH076456.07FU_GQ927301_reps	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Erysiphales;f__Erysiphaceae	k__Fungi;p__Ascomycota;c__Lecanoromycetes	overclassification	2
F1-REF	2	0	sortmerna	0.76:0.8:3:0.9:1.0	SH077292.07FU_JQ256426_refs	k__Fungi	k__Fungi;p__Ascomycota;c__Geoglossomycetes	underclassification	1
F1-REF	2	0	sortmerna	0.76:0.8:3:0.9:1.0	SH130381.07FU_DQ486692_refs	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae	k__Fungi;p__Basidiomycota;c__Basidiomycota_cls_Incertae_sedis	overclassification	2
F1-REF	2	0	sortmerna	0.76:0.8:3:0.9:1.0	SH549973.07FU_KT767195_reps	k__Fungi	k__Fungi;p__Ascomycota;c__Schizosaccharomycetes	underclassification	1
F1-REF	2	0	sortmerna	0.76:0.8:3:0.9:1.0	SH118495.07FU_EF137934_refs	k__Fungi	k__Fungi;p__Zygomycota;c__Entomophthoromycotina_cls_Incertae_sedis	underclassification	1
F1-REF	2	0	sortmerna	0.76:0.8:3:0.9:1.0	SH092147.07FU_FJ171856_reps	k__Fungi	k__Fungi;p__Ascomycota;c__Neolectomycetes	underclassification	1
F1-REF	2	0	sortmerna	0.76:0.8:3:0.9:1.0	SH077873.07FU_JN205814_refs	k__Fungi	k__Fungi;p__Zygomycota;c__Mucoromycotina_cls_Incertae_sedis	underclassification	1
