Taxon	HMPMockV1.2.Staggered2	HMPMockV1.1.Even2	HMPMockV1.2.Staggered1	HMPMockV1.1.Even1
Unknown;Other;Other;Other;Other;Other	3.6722824536e-05	8.6527453608e-05	0.000134071813028	4.11493810082e-05
k__Archaea;p__Euryarchaeota;Other;Other;Other;Other	5.35541191151e-06	0.0	6.50834043827e-07	0.0
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;Other	2.1421647646e-05	2.95820354215e-06	2.60333617531e-05	1.75103748971e-06
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter	0.0649665018985	0.00503929973406	0.0645926755137	0.00470241117862
k__Bacteria;Other;Other;Other;Other;Other	0.00588024227884	0.00524415532935	0.00449596157476	0.00438897546796
k__Bacteria;p__Actinobacteria;Other;Other;Other;Other	0.0	7.39550885538e-07	6.50834043827e-07	1.75103748971e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;Other;Other;Other	0.0	1.55305685963e-05	6.50834043827e-07	1.66348561523e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;Other;Other	4.59035306701e-06	0.000197460086439	2.60333617531e-06	0.0001190705493
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;Other	7.65058844501e-07	3.77170951624e-05	6.50834043827e-07	2.4514524856e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces	4.59035306701e-05	0.011707830069	5.14158894623e-05	0.0109833826542
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Corynebacteriaceae;g__Corynebacterium	7.65058844501e-07	0.0	2.60333617531e-06	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardiaceae;Other	0.0	0.0	1.30166808765e-06	8.75518744856e-07
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;Other	7.65058844501e-07	0.0	6.50834043827e-07	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae;g__Propionibacterium	3.060235378e-06	0.000127202752313	5.85750639444e-06	0.000103311211893
k__Bacteria;p__Bacteroidetes;Other;Other;Other;Other	7.65058844501e-07	8.87461062646e-06	0.0	1.13817436831e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;Other;Other	1.530117689e-06	2.8842484536e-05	6.50834043827e-07	2.01369311317e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;Other	7.65058844501e-07	1.55305685963e-05	1.30166808765e-06	1.31327811728e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides	0.00026012000713	0.0394136248939	0.000247316936654	0.0369565217391
