dataset	level	iteration	method	parameters	seq_id               	observed_taxonomy	expected_taxonomy	result	mismatch_level
B1-REF	1	1	blast	1e-10	2136916	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__ruminis	k__Bacteria; p__Lentisphaerae	overclassification	1
B1-REF	1	1	blast	1e-10	1120396	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae; g__Desulfosporosinus; s__meridiei	k__Bacteria; p__Synergistetes	overclassification	1
B1-REF	1	1	blast	1e-10	2884179	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Eubacterium; s__dolichum	k__Bacteria; p__Cyanobacteria	overclassification	1
B1-REF	1	1	blast	1e-10	835202	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__Weissella; s__ghanensis	k__Bacteria; p__Fusobacteria	overclassification	1
B1-REF	1	1	blast	1e-10	824872	k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter; s__subantarcticus	k__Bacteria; p__Thermi	overclassification	1
B1-REF	1	1	blast	1e-10	773133	No blast hit	k__Archaea; p__Euryarchaeota	misclassification	0
B1-REF	1	1	blast	1e-10	816056	No blast hit	k__Bacteria; p__Acidobacteria	misclassification	0
B1-REF	1	1	blast	1e-10	1138255	k__Bacteria; p__Firmicutes; c__Clostridia; o__Thermoanaerobacterales; f__Caldicellulosiruptoraceae; g__Caldicellulosiruptor; s__saccharolyticus	k__Bacteria; p__Aquificae	overclassification	1
B1-REF	1	1	blast	1e-10	1550344	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__Proteocatella; s__sphenisci	k__Bacteria; p__Thermotogae	overclassification	1
B1-REF	1	1	blast	1e-10	4183921	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__perfringens	k__Bacteria; p__Chloroflexi	overclassification	1
B1-REF	1	1	blast	1e-10	820546	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__selenitireducens	k__Bacteria; p__Chlamydiae	overclassification	1
B1-REF	1	1	blast	1e-10	4321924	No blast hit	k__Bacteria; p__Actinobacteria	misclassification	0
