Taxon	Even3	Even2	Even1
Unclassified;Other;Other;Other;Other	0.000966967154309	0.000895761223105	0.000104946477297
k__Archaea;p__Crenarchaeota;c__MCG;o__pGrfC26;f__	7.79812221217e-06	0.0	6.99643181977e-06
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae	0.0	0.0	2.09892954593e-05
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Nitrososphaerales;f__Nitrososphaeraceae	3.11924888487e-05	0.0	6.99643181977e-06
k__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__E2;f__DHVEG-1	0.0	8.69671090394e-06	6.99643181977e-06
k__Bacteria;Other;Other;Other;Other	0.013046258461	0.0129928860905	0.00712936402435
k__Bacteria;p__Acidobacteria;c__Acidobacteria;o__Acidobacteriales;f__Acidobacteriaceae	0.0	0.0	4.19785909186e-05
k__Bacteria;p__Acidobacteria;c__Acidobacteria;o__Acidobacteriales;f__Koribacteraceae	0.0	4.34835545197e-05	0.000188903659134
k__Bacteria;p__Acidobacteria;c__Acidobacteria-2;o__;f__	0.0	2.60901327118e-05	0.00030084656825
k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__iii1-15;Other	7.79812221217e-06	8.69671090394e-06	0.0
k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__iii1-15;f__	4.6788733273e-05	4.34835545197e-05	4.19785909186e-05
k__Bacteria;p__Acidobacteria;c__Chloracidobacteria;o__;f__	5.45868554852e-05	1.73934218079e-05	0.0
k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__Solibacteraceae	1.55962444243e-05	3.47868436157e-05	4.19785909186e-05
k__Bacteria;p__Acidobacteria;c__iii1-8;o__DS-18;f__	0.0	2.60901327118e-05	0.0
k__Bacteria;p__Actinobacteria;Other;Other;Other	7.79812221217e-06	3.47868436157e-05	6.99643181977e-06
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OCS155	2.33943666365e-05	8.69671090394e-06	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;Other;Other	0.000327521132911	0.000252204616214	0.000181907227314
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;Other	2.33943666365e-05	1.73934218079e-05	2.09892954593e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__	2.33943666365e-05	8.69671090394e-06	1.39928636395e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__ACK-M1	9.35774665461e-05	9.56638199433e-05	0.000104946477297
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Corynebacteriaceae	0.0	8.69671090394e-06	6.99643181977e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae	7.79812221217e-06	0.0	6.99643181977e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae	7.79812221217e-06	1.73934218079e-05	6.99643181977e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micromonosporaceae	5.45868554852e-05	8.69671090394e-06	1.39928636395e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Mycobacteriaceae	0.0	8.69671090394e-06	7.69607500175e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nakamurellaceae	0.0	2.60901327118e-05	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae	1.55962444243e-05	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Sporichthyaceae	1.55962444243e-05	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae	0.0846174241243	0.0813925173499	0.0881130623382
k__Bacteria;p__Actinobacteria;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae	1.55962444243e-05	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;Other	1.55962444243e-05	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__	2.33943666365e-05	8.69671090394e-06	0.0
k__Bacteria;p__Bacteroidetes;Other;Other;Other	0.000990361520946	0.00116535926113	0.000461764500105
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;Other	0.00207430050844	0.00196545666429	0.00149723640943
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae	0.188449421379	0.197476214496	0.198159938431
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae	0.0171402726224	0.0168629224427	0.0190302945498
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae	0.0262952680994	0.0293861861444	0.0277758343245
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae	0.0101687513647	0.0116448959004	0.0113692017071
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae]	0.0	8.69671090394e-06	6.99643181977e-06
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__;f__	7.79812221217e-06	1.73934218079e-05	6.99643181977e-06
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;Other	0.0	8.69671090394e-06	6.99643181977e-06
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae	0.000116971833183	0.000113057241751	0.000111942909116
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;Other	2.33943666365e-05	8.69671090394e-06	2.79857272791e-05
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__	0.0	2.60901327118e-05	0.0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Chitinophagaceae	0.000124769955395	0.000200024350791	0.000244875113692
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Saprospiraceae	0.0	0.0	1.39928636395e-05
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae	7.79812221217e-06	8.69671090394e-06	5.59714545582e-05
k__Bacteria;p__Chloroflexi;c__Anaerolineae;Other;Other	7.79812221217e-06	0.0	3.49821590989e-05
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolinaceae	1.55962444243e-05	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__envOPS12;f__	0.0	0.0	1.39928636395e-05
k__Bacteria;p__Chloroflexi;c__Ellin6529;o__;f__	0.0	8.69671090394e-06	5.59714545582e-05
k__Bacteria;p__Cyanobacteria;Other;Other;Other	7.79812221217e-06	0.0	2.09892954593e-05
k__Bacteria;p__Cyanobacteria;c__4C0d-2;o__YS2;f__	7.79812221217e-06	0.0	6.99643181977e-06
k__Bacteria;p__Cyanobacteria;c__Chloroplast;Other;Other	7.79812221217e-06	0.0	3.49821590989e-05
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Haptophyceae;f__	1.55962444243e-05	2.60901327118e-05	0.0
