Taxon	Mock.3	Mock.2	Mock.1
p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Aspergillus	7.99846429486e-05	0.000156148340924	0.000178119062698
p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Neosartorya	0.000271947786025	0.000260247234873	0.000316656111463
p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Penicillium	0.0642116713591	0.0597527651269	0.0656269791007
p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Dipodascaceae;g__Dipodascus	0.0941099308933	0.0911646063761	0.0845471817606
p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Dipodascaceae;g__Galactomyces	0.313651778858	0.303916720885	0.276935560481
p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Incertae_sedis;g__Candida	0.133606347581	0.149121665582	0.114748258391
p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Pichiaceae;g__Pichia	4.79907857691e-05	0.000104098893949	3.95820139329e-05
p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Kluyveromyces	0.0418799590479	0.0517111255693	0.0466671944269
p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Zygosaccharomyces	0.0148771435884	0.0158230318803	0.0168619379354
p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium	4.79907857691e-05	2.60247234873e-05	5.93730208993e-05
p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Neonectria	1.59969285897e-05	2.60247234873e-05	1.97910069664e-05
p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__unidentified;g__unidentified	0.00055989250064	0.000546519193234	0.000791640278657
p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Amphisphaeriaceae;g__Bartalinia	4.79907857691e-05	7.80741704619e-05	1.97910069664e-05
p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified	0.000335935500384	0.00039037085231	0.000494775174161
p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified	0.336255438956	0.326922576448	0.392693160228
