dataset	level	iteration	method	parameters	seq_id               	observed_taxonomy	expected_taxonomy	result	mismatch_level
B1-REF	1	1	rdp	0.2	2136916	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Alicyclobacillaceae;g__Alicyclobacillus	k__Bacteria; p__Lentisphaerae	overclassification	1
B1-REF	1	1	rdp	0.2	1120396	k__Bacteria;p__Firmicutes;c__Clostridia;o__Thermoanaerobacterales;f__Thermoanaerobacteraceae;g__Desulforudis;s__audaxviator	k__Bacteria; p__Synergistetes	overclassification	1
B1-REF	1	1	rdp	0.2	2884179	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	k__Bacteria; p__Cyanobacteria	overclassification	1
B1-REF	1	1	rdp	0.2	835202	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria	k__Bacteria; p__Fusobacteria	overclassification	1
B1-REF	1	1	rdp	0.2	824872	k__Bacteria;p__Firmicutes	k__Bacteria; p__Thermi	overclassification	1
B1-REF	1	1	rdp	0.2	773133	k__Archaea;p__Crenarchaeota;c__Thermoprotei;o__Desulfurococcales;f__Desulfurococcaceae	k__Archaea; p__Euryarchaeota	overclassification	1
B1-REF	1	1	rdp	0.2	816056	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobacteraceae	k__Bacteria; p__Acidobacteria	overclassification	1
B1-REF	1	1	rdp	0.2	1138255	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria	k__Bacteria; p__Aquificae	overclassification	1
B1-REF	1	1	rdp	0.2	1550344	k__Bacteria;p__Proteobacteria	k__Bacteria; p__Thermotogae	overclassification	1
B1-REF	1	1	rdp	0.2	4183921	k__Bacteria;p__Firmicutes;c__Bacilli	k__Bacteria; p__Chloroflexi	overclassification	1
B1-REF	1	1	rdp	0.2	820546	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae	k__Bacteria; p__Chlamydiae	overclassification	1
B1-REF	1	1	rdp	0.2	4321924	k__Bacteria	k__Bacteria; p__Actinobacteria	match	1
