pc vector number	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30
blast_100.0	-0.400803965316	0.153446144471	0.0844970813247	-0.0344589114781	0.0312579316595	-0.0169630734602	0.00544500104761	-0.00179359322706	0.0136171646967	0.00565574271703	-0.00360673217393	-0.00767985311718	0.0018139660183	-0.000857985255485	-8.21839727815e-05	0.0040117994169	0.00201912449911	-7.27573715144e-05	0.000968085057129	0.00140859897804	0.000763463970989	-0.000662329389576	-6.12852220459e-05	-8.96709140625e-05	0.0	-1.4266451037e-08	0.0	0.0	0.0	0.0
blast_0.0001	-0.400803965316	0.153446144471	0.0844970813247	-0.0344589114781	0.0312579316595	-0.0169630734602	0.00544500104761	-0.00179359322706	0.0136171646967	0.00565574271703	-0.00360673217393	-0.00767985311718	0.0018139660183	-0.000857985255483	-8.21839727813e-05	0.0040117994169	0.00201912449912	-7.27573715145e-05	0.000968085057132	0.00140859897805	0.000763463970993	-0.000662329389558	-6.12852220373e-05	-8.96709141051e-05	1.51651310329e-08	2.85329020736e-09	-4.44116831162e-09	7.5229762816e-10	7.84158770575e-10	-1.23868944237e-10
blast_1e-06	-0.400803965316	0.153446144471	0.0844970813247	-0.0344589114781	0.0312579316595	-0.0169630734602	0.00544500104761	-0.00179359322706	0.0136171646967	0.00565574271703	-0.00360673217393	-0.00767985311718	0.0018139660183	-0.000857985255485	-8.21839727818e-05	0.00401179941689	0.00201912449911	-7.27573715142e-05	0.000968085057127	0.00140859897804	0.000763463970987	-0.000662329389569	-6.12852220049e-05	-8.96709140284e-05	-7.74505551056e-09	2.85329020729e-09	-2.23923790577e-09	5.52355792518e-09	1.19922850341e-09	-6.73026206625e-11
blast_1.0	-0.400803965316	0.153446144471	0.0844970813247	-0.0344589114781	0.0312579316595	-0.0169630734602	0.00544500104761	-0.00179359322706	0.0136171646967	0.00565574271703	-0.00360673217393	-0.00767985311718	0.0018139660183	-0.000857985255486	-8.21839727815e-05	0.00401179941689	0.00201912449911	-7.27573715137e-05	0.000968085057125	0.00140859897804	0.000763463970985	-0.000662329389568	-6.12852220345e-05	-8.96709140697e-05	-3.39070005133e-09	2.85329020734e-09	-3.84462204069e-09	-1.55672043197e-09	-4.91338127999e-09	1.47819350218e-10
blast_1e-10	-0.400803965316	0.153446144471	0.0844970813247	-0.0344589114781	0.0312579316595	-0.0169630734602	0.00544500104761	-0.00179359322706	0.0136171646967	0.00565574271703	-0.00360673217393	-0.00767985311718	0.0018139660183	-0.000857985255486	-8.21839727815e-05	0.00401179941689	0.00201912449911	-7.27573715141e-05	0.000968085057126	0.00140859897804	0.000763463970986	-0.000662329389568	-6.1285222033e-05	-8.9670914074e-05	-5.72620655142e-09	2.85329020734e-09	-2.53774939318e-09	-4.56642342301e-09	3.27062089046e-09	1.70318477058e-10
blast_1e-30	-0.404406281315	0.160293812212	0.0857774517347	-0.0326524293093	0.0306916928274	-0.0148554269531	0.00745396033718	0.00282341319051	0.00313551743636	0.0167639073315	-0.00388652862557	-0.010682346532	-0.00182508346006	0.00369213395033	0.00269152557975	0.0018526961707	0.00457552461172	0.0105079479167	-0.00239740441643	-0.0066275538605	-0.00390647396822	0.00320582943513	0.00028474902285	0.000431947760541	-3.39366215747e-10	-5.70658041399e-10	-2.61255552949e-09	3.0542339583e-11	6.81253768627e-11	2.53932524735e-11
mothur_0.0	-0.116962537446	-0.205760301822	-0.153087906036	-0.0251671820974	0.0161441279171	-0.0342512572054	-0.0693605959271	-0.00395463182195	-0.0375307887882	-0.00259445518565	-0.0267124963863	-0.0257191084011	-0.00485495207501	-0.00159761963526	-0.00548436211034	-0.0138321926428	-0.00643448482328	-0.00684870064678	-0.00330334108832	0.000993368470935	-0.000914595642156	-0.000468933939899	0.000648370024918	0.000137688259959	-8.02002627708e-10	-5.70658041439e-10	-2.90967118618e-09	-1.89977295496e-10	2.20246837786e-11	-3.27002007489e-09
mothur_0.1	-0.10620039921	-0.213467002068	-0.142084600884	-0.0247675251735	0.0343747282478	0.00363859664125	-0.0692897152545	-0.00994345257522	0.0355699836397	-0.0309432827868	0.0358918215156	0.0612891999188	0.000604021712028	0.00208935985961	0.00415653045367	0.0136319940971	0.00719653612644	0.00767620089756	0.00349763809192	-0.000125463896864	0.00062249428912	-0.000803724492482	-0.000391895611449	0.000866233406322	-3.39366215628e-10	-5.70658041367e-10	-2.61255552992e-09	3.05423395722e-11	6.81253768809e-11	2.53932524823e-11
mothur_0.2	-0.105625524271	-0.213253045856	-0.14187409247	-0.0249499579477	0.0342110523872	0.00378709295994	-0.0692251011811	-0.0101068207254	0.035325028986	-0.0307193140629	0.0359299346519	0.0607974037089	0.000580797297366	0.00188959971543	0.00408058003609	0.0139373483908	0.00752118528619	0.007319830795	0.00331892236668	-0.000422400059121	0.000299713148608	0.000893672060132	0.000399015175554	-0.000858384967962	-3.39366216411e-10	-5.70658041645e-10	-2.61255553031e-09	3.05423397413e-11	6.81253768896e-11	2.53932524679e-11
mothur_0.3	0.0198879956568	-0.140437474293	0.00958206775588	-0.0234737471971	-0.108154941695	0.024731490139	0.044708974319	0.0102683617987	0.0355566641071	-0.0681522536909	0.00156050534014	-0.00914235132318	0.0756961179958	-0.0426198378035	-0.0234726768273	-0.00832080767037	0.00297335111407	-0.00696701561628	-0.0102173657644	-0.00339238842864	0.00226988146424	0.000218949099553	2.75509745837e-05	3.33077494927e-05	-3.39366215998e-10	-5.70658041498e-10	-2.61255553007e-09	3.05423396516e-11	6.81253768838e-11	2.53932524749e-11
mothur_0.4	0.0885645889814	-0.240371487317	-0.0344204154106	0.00890980500643	0.125837271583	0.121858619616	0.0706583406023	-0.0880610314358	-0.0147789146547	0.0209706185036	-0.012813633014	-0.00685583187679	-0.00825846165438	-0.00736400280662	0.0295175572593	0.0113223912141	0.00189218981579	-0.00793190616829	-0.00964174233405	-0.0212368612594	0.00184949413029	-0.000447707852949	-2.04853666899e-05	-4.74913183423e-05	-3.39366216047e-10	-5.70658041518e-10	-2.61255553018e-09	3.05423396654e-11	6.81253768881e-11	2.53932524751e-11
mothur_0.5	0.102546454622	-0.230617646718	-0.0182624687078	0.0153288240442	0.129755789508	0.121417070809	0.0906430003213	-0.0835683549787	0.017255766069	0.0130040446466	-0.0263822062107	0.00891432308561	0.00143456616378	0.00688690865777	-0.0256427522209	-0.0173403561499	0.00115206164565	0.00560350424464	0.00779445829963	0.0204941219878	-0.00224583464331	0.000412304550551	1.6013212393e-05	4.37103117619e-05	-3.39366215999e-10	-5.70658041497e-10	-2.61255553006e-09	3.05423396504e-11	6.81253768833e-11	2.53932524752e-11
