Taxon	MockMiSeq.even
Unclassified;Other;Other	8.42243568418e-06
k__Bacteria;Other;Other	0.0028720505683
k__Bacteria;p__Actinobacteria;c__Actinobacteria	0.048669044601
k__Bacteria;p__Bacteroidetes;Other	4.21121784209e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia	0.308694901479
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia	4.6323396263e-05
k__Bacteria;p__Firmicutes;Other	0.00066537241905
k__Bacteria;p__Firmicutes;c__Bacilli	0.0878502154038
k__Bacteria;p__Firmicutes;c__Clostridia	0.380744627539
k__Bacteria;p__Firmicutes;c__Erysipelotrichi	0.00579884696855
k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria]	0.000400065694998
k__Bacteria;p__Proteobacteria;Other	0.000223194545631
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	3.79009605788e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.121139892445
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae	0.0428070293648
