Taxon	MockHiSeq.even
k__Bacteria;Other;Other	0.00549945335231
k__Bacteria;p__Actinobacteria;c__Actinobacteria	0.0404772957301
k__Bacteria;p__Actinobacteria;c__Coriobacteriia	0.00076099446757
k__Bacteria;p__Bacteroidetes;Other	0.000454060032317
k__Bacteria;p__Bacteroidetes;c__Bacteroidia	0.343231334708
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia	1.52198893514e-05
k__Bacteria;p__Firmicutes;Other	0.000821874024976
k__Bacteria;p__Firmicutes;c__Bacilli	0.0909413755229
k__Bacteria;p__Firmicutes;c__Clostridia	0.37165701472
k__Bacteria;p__Firmicutes;c__Erysipelotrichi	0.00377706920737
k__Bacteria;p__Fusobacteria;c__Fusobacteriia	5.07329645047e-06
k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria]	0.000167418782865
k__Bacteria;p__Proteobacteria;Other	0.00434781505805
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	2.28298340271e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.119082950934
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae	0.0187382204398
