Taxon	Even1	Even2	Even3
Unclassified;Other;Other;Other	0.0229172208145	0.0314720282457	0.0317197800055
k__Archaea;Other;Other;Other	6.99976200809e-06	0.0	7.80122479229e-06
k__Archaea;p__Crenarchaeota;Other;Other	6.99976200809e-06	0.0	2.34036743769e-05
k__Archaea;p__Crenarchaeota;c__MCG;o__pGrfC26	6.99976200809e-06	0.0	7.80122479229e-06
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales	2.09992860243e-05	0.0	0.0
k__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__E2	6.99976200809e-06	8.69633275648e-06	0.0
k__Bacteria;Other;Other;Other	0.162086489059	0.153907697124	0.155392596638
k__Bacteria;p__Acidobacteria;Other;Other	0.000132995478154	8.69633275648e-06	0.0
k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;Other	0.0	8.69633275648e-06	1.56024495846e-05
k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales	1.39995240162e-05	0.0	0.0
k__Bacteria;p__Acidobacteria;c__DA052;o__Ellin6513	0.000125995716146	1.7392665513e-05	0.0
k__Bacteria;p__Actinobacteria;Other;Other	3.49988100405e-05	4.34816637824e-05	3.90061239615e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;Other	0.0101216558637	0.00982685601482	0.00918204158053
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales	0.000174994050202	0.000156533989617	0.000117018371884
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales	0.0302179725889	0.0273934481829	0.0293248039942
k__Bacteria;p__Actinobacteria;c__Rubrobacteria;o__Rubrobacterales	0.0	0.0	1.56024495846e-05
k__Bacteria;p__Bacteroidetes;Other;Other	0.0239321863057	0.0208364132845	0.0200257440418
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	0.223138413294	0.224356688784	0.21238834497
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales	3.49988100405e-05	5.21779965389e-05	6.24097983383e-05
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales	1.39995240162e-05	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales]	5.59980960647e-05	8.69633275648e-06	2.34036743769e-05
k__Bacteria;p__Chloroflexi;Other;Other	1.39995240162e-05	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales	0.0	0.0	1.56024495846e-05
k__Bacteria;p__Chloroflexi;c__Ellin6529;o__	3.49988100405e-05	0.0	0.0
k__Bacteria;p__Cyanobacteria;Other;Other	2.09992860243e-05	8.69633275648e-06	0.0001014159223
k__Bacteria;p__Cyanobacteria;c__4C0d-2;Other	6.99976200809e-06	0.0	7.80122479229e-06
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Haptophyceae	0.0	2.60889982694e-05	1.56024495846e-05
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Stramenopiles	8.39971440971e-05	2.60889982694e-05	1.56024495846e-05
k__Bacteria;p__Cyanobacteria;c__Nostocophycideae;o__Nostocales	4.19985720486e-05	7.82669948083e-05	0.000390061239615
k__Bacteria;p__Cyanobacteria;c__Oscillatoriophycideae;o__Chroococcales	0.0	8.69633275648e-06	7.80122479229e-06
k__Bacteria;p__Cyanobacteria;c__Synechococcophycideae;o__Synechococcales	2.09992860243e-05	1.7392665513e-05	4.68073487538e-05
