Taxon	HMPMockV1.1.Even1	HMPMockV1.1.Even2	HMPMockV1.2.Staggered1	HMPMockV1.2.Staggered2
Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae	0.00408094435076	0.00426810530269	0.0824922807503	0.0797251091777
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae	0.00232715008432	0.00385836719364	9.21701460897e-05	0.0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae	0.00944350758853	0.00979956977499	0.000138255219135	0.000135414198179
Bacteria;Bacteroidetes;Other;Other;Other	0.00070826306914	0.000819476218117	0.0	3.38535495447e-05
Bacteria;Deinococcus-Thermus;Deinococci;Deinococcales;Deinococcaceae	0.0208431703204	0.0255403421313	0.000230425365224	0.000203121297268
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae	6.74536256324e-05	0.000170724212108	9.21701460897e-05	0.000135414198179
Bacteria;Firmicutes;Bacilli;Bacillales;Listeriaceae	0.00701517706577	0.00956055587803	0.000875616387852	0.000778631639527
Bacteria;Firmicutes;Bacilli;Bacillales;Other	0.00927487352445	0.00952641103561	0.0117056085534	0.012491959782
Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae	0.166374367622	0.180523781883	0.396377713259	0.373844747622
Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae	0.00252951096121	0.00327790487247	4.60850730448e-05	0.000135414198179
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae	0.000741989881956	0.00160480759381	0.000138255219135	0.000135414198179
Bacteria;Firmicutes;Bacilli;Lactobacillales;Other	0.000404721753794	0.000341448424216	0.000599105949583	0.000304681945902
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae	0.0170994940978	0.0236623757981	0.0531821742937	0.0516605166052
Bacteria;Firmicutes;Bacilli;Other;Other	0.00424957841484	0.0044388295148	0.00659016544541	0.00663529571076
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae	0.00559865092749	0.00826305186602	0.00820314300198	0.00754934154846
Bacteria;Firmicutes;Other;Other;Other	0.00114671163575	0.00167309727866	0.00465459237753	0.00494261823352
Bacteria;Other;Other;Other;Other	0.00526138279933	0.00583876805409	0.0158071800544	0.0184163309523
Bacteria;Proteobacteria;Alphaproteobacteria;Other;Other	0.000101180438449	0.000204869054529	0.00129038204526	0.00135414198179
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae	6.74536256324e-05	6.82896848431e-05	0.000460850730448	0.000643217441349
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae	0.00357504215852	0.00460955372691	0.041061800083	0.043569518264
Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae	0.00681281618887	0.00932154198108	0.00110604175308	0.000710924540438
Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae	0.00620573355818	0.00638508553283	0.000414765657404	0.000643217441349
Bacteria;Proteobacteria;Epsilonproteobacteria;Other;Other	0.000168634064081	0.000204869054529	0.0	0.0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae	0.00242833052277	0.00314132550278	0.0287110005069	0.0310437049325
Bacteria;Proteobacteria;Gammaproteobacteria;Other;Other	0.00468802698145	0.00471198825417	0.00322595511314	0.00450252208944
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae	0.397740303541	0.347765220064	0.0320291257662	0.0308744371847
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Other	0.0113659359191	0.00863864513265	0.00124429697221	0.00101560648634
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae	0.309072512648	0.32106395329	0.30771003272	0.327092995701
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae	0.0	6.82896848431e-05	0.000783446241762	0.000473949693625
Bacteria;Proteobacteria;Other;Other;Other	0.000404721753794	0.000478027793902	0.000553020876538	0.000609363891804
Unclassified;Other;Other;Other;Other	0.000202360876897	0.000170724212108	0.000184340292179	0.000338535495447
