Taxon	Even4	Even1	Even3
k__Bacteria;Other;Other	0.000621999339126	0.000965601552049	0.000855169096327
k__Bacteria;p__Actinobacteria;Other	4.85936983692e-05	1.77174596706e-05	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria	0.135012731549	0.128478158802	0.138537393605
k__Bacteria;p__Actinobacteria;c__Coriobacteriia	0.0596147491593	0.012047872576	0.0122930557597
k__Bacteria;p__Bacteroidetes;Other	2.91562190215e-05	5.31523790119e-05	9.35341199107e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia	0.17788209225	0.171947946103	0.170579510683
k__Bacteria;p__Firmicutes;Other	0.000359593367932	0.000354349193413	0.000320688411123
k__Bacteria;p__Firmicutes;c__Bacilli	0.0408381441095	0.0383583001869	0.0482368818397
k__Bacteria;p__Firmicutes;c__Clostridia	0.340816762882	0.383760176466	0.346343484012
k__Bacteria;p__Firmicutes;c__Erysipelotrichi	0.108344509884	0.143165932869	0.151578722324
k__Bacteria;p__Proteobacteria;Other	0.000174937314129	0.000239185705554	0.000146982188431
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	1.94374793477e-05	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.136237292748	0.120585030518	0.130974491909
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae	0.0	2.65761895059e-05	4.00860513903e-05
