Taxon	EUK.Mock.1
Root;Other;Other;Other;Other;Other	0.00304794874931
Root;k__Bacteria;Other;Other;Other;Other	0.000197552233751
Root;k__Bacteria;p__Fusobacteria;c__Fusobacteria;Other;Other	3.7628996905e-05
Root;k__Bacteria;p__Proteobacteria;Other;Other;Other	0.00197552233751
Root;k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;Other;Other	0.000253995729109
Root;k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;g__Alysiella;Other	4.70362461313e-05
Root;k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;g__Neisseria;Other	0.000159923236846
Root;k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;g__Neisseria;s__Neisseria_gonorrhoeae_tcdc-ng08107	0.0225962126415
Root;k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;g__Neisseriaceae;s__Neisseria_sp._oral_clone_jc012	3.7628996905e-05
Root;k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;Other;Other	0.00666033245219
Root;k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;g__Campylobacter;Other	0.000404511716729
Root;k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;g__Campylobacter;s__Campylobacter_rectus_rm3267	0.000235181230656
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;Other;Other	0.249640172717
Root;k__Eukaryota;Other;Other;Other;Other	0.0140262085963
Root;k__Eukaryota;p__Fungi;Other;Other;Other	0.0168860123611
Root;k__Eukaryota;p__Fungi;c__Chytridiomycota;Other;Other	0.00179678460221
Root;k__Eukaryota;p__Fungi;c__Chytridiomycota;g__Batrachochytrium;s__Batrachochytrium_dendrobatidis_jel423	0.0140638375932
Root;k__Eukaryota;p__Fungi;c__Dikarya;Other;Other	0.137411689448
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Candida;Other	5.64434953575e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Candida;s__Candida_sp._bg02-7-14-001k-1-1	5.64434953575e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Clavispora;s__Clavispora_lusitaniae_atcc_42720	0.0182970997451
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Coccidioides;Other	4.70362461313e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Coccidioides;s__Coccidioides_posadasii_rmscc_1037	0.0334898072455
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Filobasidiella/cryptococcus_neoformans_species_complex;s__Cryptococcus_gattii	0.000188144984525
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Rhodotorula;s__Rhodotorula_sp._w500	3.7628996905e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Saccharomyces;Other	0.0011476844056
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Saccharomyces;s__Saccharomyces_cerevisiae_(bakers_yeast)	0.250044684434
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Trichophyton;s__Trichophyton_tonsurans_cbs_112818	0.0118155050282
Root;k__Eukaryota;p__Fungi;c__Fungi_incertae_sedis;Other;Other	0.0129255604369
Root;k__Eukaryota;p__Fungi;c__Fungi_incertae_sedis;g__Rhizopus;Other	5.64434953575e-05
Root;k__Eukaryota;p__Fungi;c__Fungi_incertae_sedis;g__Rhizopus;s__Rhizopus_sp._accc_30795	0.192547577163
Root;k__Eukaryota;p__Metazoa;c__Chordata;Other;Other	0.00313261399234
Root;k__Eukaryota;p__Metazoa;c__Chordata;g__Homo;s__Homo_sapiens_(human)	0.00579486552337
Root;k__Eukaryota;p__Viridiplantae;c__Streptophyta;Other;Other	0.000884281427268
