Taxon	EUK.Mock.1
Root;Other;Other;Other;Other	0.00304794874931
Root;k__Bacteria;Other;Other;Other	0.000197552233751
Root;k__Bacteria;p__Fusobacteria;c__Fusobacteria;Other	3.7628996905e-05
Root;k__Bacteria;p__Proteobacteria;Other;Other	0.00197552233751
Root;k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;Other	0.000253995729109
Root;k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;g__Alysiella	4.70362461313e-05
Root;k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;g__Neisseria	0.0227561358783
Root;k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;g__Neisseriaceae	3.7628996905e-05
Root;k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;Other	0.00666033245219
Root;k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;g__Campylobacter	0.000639692947385
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;Other	0.249640172717
Root;k__Eukaryota;Other;Other;Other	0.0140262085963
Root;k__Eukaryota;p__Fungi;Other;Other	0.0168860123611
Root;k__Eukaryota;p__Fungi;c__Chytridiomycota;Other	0.00179678460221
Root;k__Eukaryota;p__Fungi;c__Chytridiomycota;g__Batrachochytrium	0.0140638375932
Root;k__Eukaryota;p__Fungi;c__Dikarya;Other	0.137411689448
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Candida	0.000112886990715
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Clavispora	0.0182970997451
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Coccidioides	0.0335368434916
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Filobasidiella/cryptococcus_neoformans_species_complex	0.000188144984525
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Rhodotorula	3.7628996905e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Saccharomyces	0.251192368839
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Trichophyton	0.0118155050282
Root;k__Eukaryota;p__Fungi;c__Fungi_incertae_sedis;Other	0.0129255604369
Root;k__Eukaryota;p__Fungi;c__Fungi_incertae_sedis;g__Rhizopus	0.192604020658
Root;k__Eukaryota;p__Metazoa;c__Chordata;Other	0.00313261399234
Root;k__Eukaryota;p__Metazoa;c__Chordata;g__Homo	0.00579486552337
Root;k__Eukaryota;p__Viridiplantae;c__Streptophyta;Other	0.000884281427268
