Taxon	Mock.3	Mock.1	Mock.2
k__Fungi;Other;Other;Other;Other	0.049711815562	0.0444874274662	0.0466077489163
k__Fungi;p__Ascomycota;Other;Other;Other	0.134202253078	0.101801893515	0.0882422124399
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__unidentified;f__unidentified	0.0	6.78679290101e-05	6.72065593602e-05
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae	0.0656274561174	0.0714988632122	0.0648207265029
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;Other	0.0216793293162	0.0238555770471	0.0233542793777
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Dipodascaceae	0.223866911187	0.237978893074	0.255519338687
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Incertae_sedis	0.167932931622	0.157860802878	0.157901811217
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Pichiaceae	0.201008645533	0.186772540636	0.180617628281
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae	0.123395336652	0.159625369032	0.169797372224
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;Other	0.000851454021483	0.000848349112627	0.00104170167008
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae	0.000392978779146	0.000407207574061	0.000235222957761
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Microascaceae	0.0107414199633	0.0141843971631	0.0114587183709
k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified	0.000589468168719	0.000610811361091	0.000336032796801
