Taxon	EUK.Mock.1
Root;k__Eukaryota;Other;Other;Other;Other	0.0124081617294
Root;k__Eukaryota;p__Alveolata;Other;Other;Other	0.000131701489168
Root;k__Eukaryota;p__Alveolata;c__Ciliophora;Other;Other	3.7628996905e-05
Root;k__Eukaryota;p__Amoebozoa;Other;Other;Other	0.000395104467503
Root;k__Eukaryota;p__Amoebozoa;c__Mycetozoa;Other;Other	0.000103479741489
Root;k__Eukaryota;p__Euglenozoa;Other;Other;Other	5.64434953575e-05
Root;k__Eukaryota;p__Euglenozoa;c__Euglenida;Other;Other	0.000432733464408
Root;k__Eukaryota;p__Euglenozoa;c__Euglenida;g__Euglena;Other	0.000103479741489
Root;k__Eukaryota;p__Euglenozoa;c__Euglenida;g__Rhabdomonas;s__Rhabdomonas_incurva	3.7628996905e-05
Root;k__Eukaryota;p__Fungi;Other;Other;Other	0.000536213205896
Root;k__Eukaryota;p__Fungi;c__Chytridiomycota;g__Batrachochytrium;s__Batrachochytrium_dendrobatidis_jel423	0.0161522469215
Root;k__Eukaryota;p__Fungi;c__Chytridiomycota;g__Hyaloraphidium;s__Hyaloraphidium_curvatum	1.88144984525e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;Other;Other	0.00245529204805
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Anguillospora;s__Anguillospora_rosea	1.88144984525e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Aspergillus;s__Aspergillus_candidus	1.88144984525e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Aspergillus;s__Aspergillus_niger	0.000178737735299
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Aspergillus;s__Aspergillus_sydowii	2.82217476788e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Candida;Other	0.0007525799381
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Candida;s__Candida_cidri	3.7628996905e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Candida;s__Candida_ernobii	3.7628996905e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Candida;s__Candida_naeodendra	1.88144984525e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Candida;s__Candida_nanaspora	0.0464718111777
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Candida;s__Candida_parapsilosis	0.000131701489168
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Candida;s__Candida_sp._bg01-8-20-001b-c1	5.64434953575e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Candida;s__Candida_sp._bg02-7-14-001k-1-1	0.00097835391953
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Candida;s__Candida_sp._y15_eg-2010	0.00201315133442
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Candida;s__Candida_valdiviana	1.88144984525e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Clavispora;s__Clavispora_lusitaniae_atcc_42720	0.0187674622064
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Coccidioides;s__Coccidioides_posadasii_rmscc_1037	0.0377889201419
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Environmental_samples;s__Uncultured_dikarya	1.88144984525e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Epichloe;s__Epichloe_typhina	2.82217476788e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Filobasidiella/cryptococcus_neoformans_species_complex;Other	1.88144984525e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Filobasidiella/cryptococcus_neoformans_species_complex;s__Cryptococcus_gattii	0.058917601904
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Filobasidiella/cryptococcus_neoformans_species_complex;s__Cryptococcus_gattii_wm276	3.7628996905e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Hyphodontia;s__Hyphodontia_arguta	3.7628996905e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Kazachstania;s__Kazachstania_aquatica	3.7628996905e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Kuraishia;s__Kuraishia_capsulata	5.64434953575e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Metschnikowia;Other	2.82217476788e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Papiliotrema;s__Papiliotrema_bandonii	0.00271869502639
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Penicillium;s__Penicillium_sp._mi_31	3.7628996905e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Petractis;s__Petractis_nodispora	1.88144984525e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Pichia;s__Pichia_triangularis	0.000141108738394
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Pilidium;s__Pilidium_concavum	4.70362461313e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Rhodotorula;s__Rhodotorula_sp._s1000	3.7628996905e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Saccharomyces;s__Saccharomyces_cerevisiae_(bakers_yeast)	0.258943942202
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Saccharomyces;s__Saccharomyces_cerevisiae_rm11-1a	0.00539976105587
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Saccharomycopsis;s__Saccharomycopsis_selenospora	0.000329253722919
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Scheffersomyces;s__Scheffersomyces_stipitis	0.0148822682759
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Schizosaccharomyces;Other	8.46652430363e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Schizosaccharomyces;s__Schizosaccharomyces_octosporus_yfs286	0.0117308397851
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Tremella;Other	2.82217476788e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Tremella;s__Tremella_globispora	0.000780801685779
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Trichophyton;s__Trichophyton_tonsurans_cbs_112818	0.0164720933952
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Vanderwaltozyma;s__Vanderwaltozyma_polyspora_dsm_70294	0.0024741065465
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Zygosaccharomyces;Other	5.64434953575e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Zygosaccharomyces;s__Zygosaccharomyces_rouxii	1.88144984525e-05
Root;k__Eukaryota;p__Fungi;c__Fungal_endophyte_sp._sx01;g__Fungi;s__Fungal_endophyte_sp._sx01	2.82217476788e-05
Root;k__Eukaryota;p__Fungi;c__Fungi_incertae_sedis;Other;Other	8.46652430363e-05
Root;k__Eukaryota;p__Fungi;c__Fungi_incertae_sedis;g__Harpellomyces;s__Harpellomyces_sp._pa-3-1d	9.40724922625e-05
Root;k__Eukaryota;p__Fungi;c__Fungi_incertae_sedis;g__Rhizomucor;s__Rhizomucor_endophyticus	1.88144984525e-05
Root;k__Eukaryota;p__Fungi;c__Fungi_incertae_sedis;g__Rhizopus;Other	2.82217476788e-05
Root;k__Eukaryota;p__Fungi;c__Fungi_incertae_sedis;g__Rhizopus;s__Rhizopus_oryzae_ra_99-880	4.70362461313e-05
Root;k__Eukaryota;p__Fungi;c__Fungi_incertae_sedis;g__Rhizopus;s__Rhizopus_sp._accc_30795	0.208210647125
Root;k__Eukaryota;p__Metazoa;Other;Other;Other	0.242104966087
Root;k__Eukaryota;p__Metazoa;c__Acanthocephala;Other;Other	0.0226338416384
Root;k__Eukaryota;p__Metazoa;c__Arthropoda;Other;Other	0.00221070356817
Root;k__Eukaryota;p__Metazoa;c__Chaetognatha;Other;Other	1.88144984525e-05
Root;k__Eukaryota;p__Metazoa;c__Chordata;g__Equus;s__Equus_caballus_(horse)	0.00218248182049
Root;k__Eukaryota;p__Metazoa;c__Chordata;g__Homo;s__Homo_sapiens_(human)	0.00669796144909
Root;k__Eukaryota;p__Metazoa;c__Chordata;g__Monodelphis;s__Monodelphis_domestica_(gray_short-tailed_opossum)	3.7628996905e-05
Root;k__Eukaryota;p__Metazoa;c__Chordata;g__Otolemur;s__Otolemur_garnettii_(small-eared_galago)	3.7628996905e-05
