Taxon	Even4	Even1	Even3
No blast hit;Other;Other;Other	0.000728905475538	0.000717557116661	0.000815083044936
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales	0.0	1.77174596706e-05	1.33620171301e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales	0.134837794235	0.128203538177	0.138336963348
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales	0.0595855929403	0.0120301551164	0.0122930557597
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	0.177940404688	0.171983381023	0.170579510683
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales	0.0	8.85872983532e-06	5.34480685204e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	0.0407409567127	0.0382608541587	0.0480364515827
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	0.341594262056	0.385009257373	0.347278825211
k__Bacteria;p__Firmicutes;c__Clostridia;o__OPB54	0.0	0.0	2.67240342602e-05
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales	0.10845141602	0.143272237627	0.151779152581
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales	0.0	1.77174596706e-05	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales	3.88749586954e-05	1.77174596706e-05	4.00860513903e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales	0.0	1.77174596706e-05	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__	9.71873967384e-06	0.0	1.33620171301e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales	0.0192916982526	0.016946750175	0.0179585510229
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales	1.94374793477e-05	5.31523790119e-05	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cardiobacteriales	1.94374793477e-05	8.85872983532e-06	1.33620171301e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales	0.116362470115	0.103142191473	0.112414650116
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales	7.77499173907e-05	5.31523790119e-05	2.67240342602e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiohalorhabdales	1.94374793477e-05	7.08698386825e-05	5.34480685204e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales	0.000184656053803	7.97285685178e-05	0.000187068239821
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__[Marinicellales]	9.71873967384e-05	6.20111088472e-05	4.00860513903e-05
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales	0.0	2.65761895059e-05	4.00860513903e-05
