Taxon	HMPMockV1.2.Staggered1	HMPMockV1.1.Even1	HMPMockV1.2.Staggered2	HMPMockV1.1.Even2
NOHIT;Other;Other	0.000117147916817	1.7510006969e-05	1.53011183587e-06	3.77158678791e-05
Unclassified;Other;Other	0.00256098362598	0.0852019429104	0.00318645789821	0.0986824590154
k__Archaea; p__Euryarchaeota; c__Methanobacteria	0.0646409188562	0.00470581437291	0.0650159820181	0.00504283339348
k__Bacteria; p__Actinobacteria; c__Actinobacteria	5.92247801687e-05	0.01125630798	5.20238024197e-05	0.0121016169014
k__Bacteria; p__Bacteroidetes; c__Bacteroidia	0.000251217199397	0.0371536082871	0.00026700451536	0.0396415957214
k__Bacteria; p__Bacteroidetes; c__Flavobacteriia	0.0	1.7510006969e-06	0.0	0.0
k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia	1.95246528029e-06	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Bacilli	0.776960779528	0.544902661871	0.764407915575	0.551032527348
k__Bacteria; p__Firmicutes; c__Clostridia	0.0169988135519	0.0236919149294	0.0175840452179	0.0254286297455
k__Bacteria; p__Firmicutes;Other	6.50821760095e-07	8.75500348449e-07	3.06022367175e-06	7.39526821159e-07
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.0664098524001	0.00996932246779	0.0698258885742	0.00900152046714
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria	0.0012281006613	0.0183145917892	0.00124398092257	0.0199953261905
k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria	1.30164352019e-06	0.0	7.65055917937e-07	2.21858046348e-06
k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria	0.00140642582357	0.0238906535085	0.00140464266533	0.0245323232383
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.0693613290822	0.240875535368	0.0770051733081	0.214475350092
k__Bacteria; p__Thermi; c__Deinococci	6.50821760095e-07	1.48835059236e-05	0.0	1.99672241713e-05
k__Bacteria;Other;Other	6.50821760095e-07	2.62650104535e-06	1.53011183587e-06	5.17668774811e-06
