Taxon	HMPMockV1.2.Staggered1	HMPMockV1.1.Even1	HMPMockV1.2.Staggered2	HMPMockV1.1.Even2
NOHIT;Other;Other;Other;Other	0.000117147916817	1.7510006969e-05	1.53011183587e-06	3.77158678791e-05
Unclassified;Other;Other;Other;Other	0.00256098362598	0.0852019429104	0.00318645789821	0.0986824590154
k__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae	0.0646409188562	0.00470581437291	0.0650159820181	0.00504283339348
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae	5.66214931283e-05	0.0112414244741	5.12587465018e-05	0.0120905239991
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardiaceae	1.30164352019e-06	8.75500348449e-07	0.0	0.0
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae	6.50821760095e-07	0.0	7.65055917937e-07	0.0
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Propionibacteriaceae	6.50821760095e-07	1.40080055752e-05	0.0	1.10929023174e-05
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae	0.000251217199397	0.0371536082871	0.00026700451536	0.0396415957214
k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae	0.0	1.7510006969e-06	0.0	0.0
k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Chitinophagaceae	1.95246528029e-06	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Bacilli; o__; f__	0.00843139590204	0.0134879583682	0.00895650963129	0.0136383536358
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__	8.46068288124e-06	2.62650104535e-06	9.94572693318e-06	6.65574139043e-06
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae	0.000973629353103	0.00123007798957	0.00130901067559	0.00149680228603
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Listeriaceae	1.95246528029e-06	1.7510006969e-06	7.65055917937e-07	1.47905364232e-06
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae	0.0	8.75500348449e-06	5.35539142556e-06	6.65574139043e-06
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae	0.679987035631	0.46748654356	0.662544545381	0.47445378549
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales;Other	2.53820486437e-05	1.22570048783e-05	3.28974044713e-05	3.10601264887e-05
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__	1.30164352019e-06	8.75500348449e-07	0.0	2.95810728463e-06
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae	1.95246528029e-06	1.7510006969e-06	7.65055917937e-07	3.69763410579e-06
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae	0.0	1.7510006969e-06	2.29516775381e-06	4.43716092695e-06
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae	0.000381381551416	0.0100892660155	0.000460563662598	0.0107135250581
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae	0.000106083946896	0.00196549828227	0.000136179953393	0.00264306885882
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae	0.0868202736185	0.0503526515404	0.0906751924498	0.0476802522674
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales;Other	7.80986112114e-06	2.88915114988e-05	9.94572693318e-06	3.54972874156e-05
k__Bacteria; p__Firmicutes; c__Bacilli;Other;Other	0.000214120359071	0.000232007592339	0.000263944291688	0.000314298898992
k__Bacteria; p__Firmicutes; c__Clostridia; o__; f__	0.0	7.00400278759e-06	0.0	6.65574139043e-06
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae	0.0169870987602	0.0236726539217	0.0175702742113	0.0253968300922
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Eubacteriaceae	3.90493056057e-06	3.5020013938e-06	3.06022367175e-06	8.13479503275e-06
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae	1.30164352019e-06	1.7510006969e-06	7.65055917937e-07	4.43716092695e-06
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	4.55575232067e-06	4.37750174225e-06	4.59033550762e-06	7.39526821159e-07
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales;Other	1.95246528029e-06	2.62650104535e-06	5.35539142556e-06	1.18324291385e-05
k__Bacteria; p__Firmicutes;Other;Other;Other	6.50821760095e-07	8.75500348449e-07	3.06022367175e-06	7.39526821159e-07
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__	1.95246528029e-06	0.0	4.59033550762e-06	0.0
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae	0.0	0.0	0.0	1.47905364232e-06
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae	2.99378009644e-05	6.12850243914e-06	2.67769571278e-05	3.69763410579e-06
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylobacteriaceae	0.0	4.37750174225e-06	0.0	0.0
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Phyllobacteriaceae	6.50821760095e-07	0.0	3.82527958969e-06	0.0
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae	6.50821760095e-07	0.0	2.29516775381e-06	0.0
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Hyphomonadaceae	6.50821760095e-07	0.0	0.0	7.39526821159e-07
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.0663753588468	0.00995881646361	0.0697876357783	0.00899560425258
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria;Other;Other	6.50821760095e-07	0.0	7.65055917937e-07	0.0
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae	6.50821760095e-07	2.62650104535e-06	7.65055917937e-07	1.47905364232e-06
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae	0.00122744983954	0.0183119652882	0.00124321586665	0.0199938471368
k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfuromonadales; f__Desulfuromonadaceae	1.30164352019e-06	0.0	7.65055917937e-07	7.39526821159e-07
k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Syntrophobacterales; f__Desulfobacteraceae	0.0	0.0	0.0	1.47905364232e-06
k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Helicobacteraceae	0.00140642582357	0.0238906535085	0.00140464266533	0.0245323232383
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__; f__	6.50821760095e-07	0.0	3.82527958969e-06	0.0
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__	6.50821760095e-07	0.0	7.65055917937e-07	0.0
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__	6.50821760095e-07	0.0	0.0	7.39526821159e-07
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Alteromonadaceae	0.0	0.0	0.0	1.47905364232e-06
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Chromatiales; f__	1.95246528029e-06	1.7510006969e-06	1.53011183587e-06	2.95810728463e-06
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae	0.0432008976134	0.00705215530676	0.0489995363761	0.00779165458773
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__HTCC2188; f__	6.50821760095e-07	0.0	0.0	7.39526821159e-07
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Alcanivoracaceae	0.0	1.7510006969e-06	7.65055917937e-07	2.95810728463e-06
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Oceanospirillaceae	1.30164352019e-06	0.0	1.53011183587e-06	0.0
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae	4.55575232067e-06	0.0	0.0	0.0
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae	0.00930024295176	0.2055272088	0.00984932988752	0.177761541056
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae	0.0167606127877	0.0276763170152	0.0180629702225	0.0283771231815
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales;Other	4.7509988487e-05	0.000587460733809	4.8963578748e-05	0.000508794452957
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Thiotrichaceae	6.50821760095e-07	8.75500348449e-07	7.65055917937e-07	2.21858046348e-06
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae	3.97001273658e-05	4.37750174225e-06	3.21323485534e-05	1.18324291385e-05
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria;Other;Other	1.30164352019e-06	2.36385094081e-05	3.06022367175e-06	1.33114827809e-05
k__Bacteria; p__Thermi; c__Deinococci; o__Deinococcales; f__Deinococcaceae	6.50821760095e-07	1.48835059236e-05	0.0	1.99672241713e-05
k__Bacteria;Other;Other;Other;Other	6.50821760095e-07	2.62650104535e-06	1.53011183587e-06	5.17668774811e-06
