Taxon	HMPMockV1.2.Staggered1	HMPMockV1.1.Even1	HMPMockV1.2.Staggered2	HMPMockV1.1.Even2
Unclassified;Other;Other;Other	0.000115195451537	1.92610076659e-05	7.65055917937e-07	3.54972874156e-05
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales	0.0646409188562	0.00470581437291	0.0650159820181	0.00504283339348
k__Bacteria;Other;Other;Other	0.000212818715551	0.000932407871098	0.000285365857391	0.00101167269135
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales	6.70346412898e-05	0.0113412315138	5.58490820094e-05	0.0122058901832
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	0.000251217199397	0.0371422267826	0.000266239459442	0.0396334609264
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales	0.0	1.7510006969e-06	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales	1.95246528029e-06	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;Other;Other	0.000190039953948	0.000206618082234	0.000267769571278	0.000308382684423
k__Bacteria;p__Firmicutes;c__Bacilli;Other	0.00336865343025	0.00314742375267	0.00405403130915	0.00379377259254
k__Bacteria;p__Firmicutes;c__Bacilli;o__	0.00837152030011	0.0133697658212	0.00886087764155	0.013497104013
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales	0.681349856396	0.491854344758	0.664466365847	0.500173049276
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	0.0857177815569	0.0617245255664	0.089442687366	0.0602403757979
k__Bacteria;p__Firmicutes;c__Clostridia;Other	0.0	0.0	7.65055917937e-07	7.39526821159e-07
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	0.0168471720818	0.0235807263851	0.0173728897845	0.0252186041283
k__Bacteria;p__Proteobacteria;Other;Other	3.57951968052e-05	9.63050383294e-06	5.20238024197e-05	2.07067509924e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;Other	0.000106083946896	1.57590062721e-05	0.000193559147238	1.25719559597e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales	2.99378009644e-05	1.05060041814e-05	2.67769571278e-05	5.17668774811e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales	0.0662367338119	0.00993867995559	0.0695535286674	0.00897711608205
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;Other	6.50821760095e-07	5.25300209069e-06	1.53011183587e-06	3.69763410579e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales	6.50821760095e-07	2.62650104535e-06	7.65055917937e-07	1.47905364232e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales	0.00122679901778	0.0183067122861	0.00124168575481	0.0199901495027
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales	0.00140902911061	0.0239729505412	0.00140617277717	0.02460405734
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;Other	0.000196548171549	0.000115566045995	0.000325148765123	0.000163435427476
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales	0.0430251757381	0.0070022517869	0.0487111102951	0.00771326474469
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales	4.55575232067e-06	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales	0.0260042342464	0.233187766809	0.027818963288	0.206097990262
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales	3.97001273658e-05	4.37750174225e-06	3.21323485534e-05	1.18324291385e-05
k__Bacteria;p__Thermi;c__Deinococci;Other	6.50821760095e-07	1.40080055752e-05	7.65055917937e-07	2.8102019204e-05
k__Bacteria;p__Thermi;c__Deinococci;o__Deinococcales	0.000549293565521	0.0593878151364	0.000546249925407	0.0712090376094
