	blast_100.0	blast_0.0001	blast_1e-06	blast_1.0	blast_1e-10	blast_1e-30	mothur_0.0	mothur_0.1	mothur_0.2	mothur_0.3	mothur_0.4	mothur_0.5	mothur_0.6	mothur_0.7	mothur_0.8	mothur_0.9	mothur_1.0	rdp_0.0	rdp_0.1	rdp_0.2	rdp_0.3	rdp_0.4	rdp_0.5	rdp_0.6	rdp_0.7	rdp_0.8	rdp_0.9	rdp_1.0	rtax_single	Expected
blast_100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.123617950406	0.123617950406	0.123759153456	0.123959760181	0.125403900805	0.125657786787	0.126083889709	0.12660391051	0.131397952324	0.146588546844	0.322038834134	0.123617950406	0.123617950406	0.123759153456	0.123959760181	0.125403900805	0.125858393512	0.125883282984	0.12647390531	0.126787194968	0.146261565564	0.370840779861	0.104152456548	0.773056736646
blast_0.0001	0.0	0.0	0.0	0.0	0.0	0.0	0.123617950406	0.123617950406	0.123759153456	0.123959760181	0.125403900805	0.125657786787	0.126083889709	0.12660391051	0.131397952324	0.146588546844	0.322038834134	0.123617950406	0.123617950406	0.123759153456	0.123959760181	0.125403900805	0.125858393512	0.125883282984	0.12647390531	0.126787194968	0.146261565564	0.370840779861	0.104152456548	0.773056736646
blast_1e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.123617950406	0.123617950406	0.123759153456	0.123959760181	0.125403900805	0.125657786787	0.126083889709	0.12660391051	0.131397952324	0.146588546844	0.322038834134	0.123617950406	0.123617950406	0.123759153456	0.123959760181	0.125403900805	0.125858393512	0.125883282984	0.12647390531	0.126787194968	0.146261565564	0.370840779861	0.104152456548	0.773056736646
blast_1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.123617950406	0.123617950406	0.123759153456	0.123959760181	0.125403900805	0.125657786787	0.126083889709	0.12660391051	0.131397952324	0.146588546844	0.322038834134	0.123617950406	0.123617950406	0.123759153456	0.123959760181	0.125403900805	0.125858393512	0.125883282984	0.12647390531	0.126787194968	0.146261565564	0.370840779861	0.104152456548	0.773056736646
blast_1e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.123617950406	0.123617950406	0.123759153456	0.123959760181	0.125403900805	0.125657786787	0.126083889709	0.12660391051	0.131397952324	0.146588546844	0.322038834134	0.123617950406	0.123617950406	0.123759153456	0.123959760181	0.125403900805	0.125858393512	0.125883282984	0.12647390531	0.126787194968	0.146261565564	0.370840779861	0.104152456548	0.773056736646
blast_1e-30	0.0	0.0	0.0	0.0	0.0	0.0	0.123617950406	0.123617950406	0.123759153456	0.123959760181	0.125403900805	0.125657786787	0.126083889709	0.12660391051	0.131397952324	0.146588546844	0.322038834134	0.123617950406	0.123617950406	0.123759153456	0.123959760181	0.125403900805	0.125858393512	0.125883282984	0.12647390531	0.126787194968	0.146261565564	0.370840779861	0.104152456548	0.773056736646
mothur_0.0	0.123617950406	0.123617950406	0.123617950406	0.123617950406	0.123617950406	0.123617950406	0.0	0.000679858572647	0.00133495800551	0.00809705627817	0.0201275939204	0.0207232896779	0.021758779979	0.0247509948324	0.0297456433719	0.0935433118953	0.268993599185	0.0	0.000679858572647	0.00164824766319	0.00285320046851	0.0201275939204	0.020723289678	0.0215581732538	0.0238567075814	0.0723407770142	0.0929451223658	0.317795544913	0.115066797828	0.704556169073
mothur_0.1	0.123617950406	0.123617950406	0.123617950406	0.123617950406	0.123617950406	0.123617950406	0.000679858572647	0.0	0.00065509943286	0.00741719770552	0.0194477353477	0.0200434311053	0.0210789214063	0.0240711362598	0.0290657847993	0.0930467377801	0.268993599185	0.000679858572647	0.0	0.00096838909054	0.00217334189586	0.0194477353477	0.0200434311054	0.0208783146811	0.0231768490088	0.0716609184415	0.0922652637931	0.31711568634	0.114936792628	0.704556169073
mothur_0.2	0.123759153456	0.123759153456	0.123759153456	0.123759153456	0.123759153456	0.123759153456	0.00133495800551	0.00065509943286	0.0	0.00676209827266	0.0187926359149	0.0195889383976	0.0206244286987	0.0236166435521	0.0287945765491	0.0927755295299	0.26879299246	0.00133495800551	0.00065509943286	0.00031328965768	0.001588843988	0.0187926359149	0.0193883316725	0.0204238219735	0.0227223563011	0.0714603117163	0.0919940555429	0.31684447809	0.114736185903	0.704556169073
mothur_0.3	0.123959760181	0.123959760181	0.123959760181	0.123959760181	0.123959760181	0.123959760181	0.00809705627817	0.00741719770552	0.00676209827266	0.0	0.0120305376422	0.0186551938425	0.0196906841435	0.022682898997	0.027860831994	0.0918417849748	0.267859247905	0.00809705627817	0.00741719770552	0.00644880861498	0.00571567078506	0.0120305376422	0.0126262333998	0.0194900774183	0.021788611746	0.0705265671612	0.0910603109878	0.315910733535	0.114535579178	0.704556169073
mothur_0.4	0.125403900805	0.125403900805	0.125403900805	0.125403900805	0.125403900805	0.125403900805	0.0201275939204	0.0194477353477	0.0187926359149	0.0120305376422	0.0	0.0178700892094	0.0189055795105	0.0218977943639	0.0270757273609	0.0912399647992	0.26778864638	0.0201275939204	0.0194477353477	0.0184793462572	0.0172743934518	0.000513896382894	0.006152841225	0.0187049727853	0.0210035071129	0.0697414625281	0.0902752063547	0.315125628902	0.115838516751	0.704556169073
mothur_0.5	0.125657786787	0.125657786787	0.125657786787	0.125657786787	0.125657786787	0.125657786787	0.0207232896779	0.0200434311053	0.0195889383976	0.0186551938425	0.0178700892094	0.0	0.00103549030106	0.00428159113696	0.00993877598137	0.0903628694843	0.267492548659	0.0207232896779	0.0200434311053	0.0195889383976	0.0181833788671	0.0183839855923	0.0121184614348	0.000834883575859	0.00331670236097	0.0524918282161	0.0770292639368	0.313427341632	0.115627718719	0.704556169073
mothur_0.6	0.126083889709	0.126083889709	0.126083889709	0.126083889709	0.126083889709	0.126083889709	0.021758779979	0.0210789214063	0.0206244286987	0.0196906841435	0.0189055795105	0.00103549030106	0.0	0.00347159703252	0.00912878187693	0.0897077700514	0.266908050751	0.021758779979	0.0210789214063	0.0206244286987	0.0192188691682	0.0194194758934	0.0127527382855	0.000200606725201	0.0023518135849	0.0516818341117	0.076444766029	0.312772242199	0.116036499373	0.70479566004
mothur_0.7	0.12660391051	0.12660391051	0.12660391051	0.12660391051	0.12660391051	0.12660391051	0.0247509948324	0.0240711362598	0.0236166435521	0.022682898997	0.0218977943639	0.00428159113696	0.00347159703252	0.0	0.00646717894887	0.0874610721954	0.264520149845	0.0247509948324	0.0240711362598	0.0236166435521	0.0222110840216	0.0224116907468	0.0159988391214	0.00367220375772	0.00184797817734	0.0488084266087	0.074056865123	0.310525544343	0.116676464399	0.70594782007
mothur_0.8	0.131397952324	0.131397952324	0.131397952324	0.131397952324	0.131397952324	0.131397952324	0.0297456433719	0.0290657847993	0.0287945765491	0.027860831994	0.0270757273609	0.00993877598137	0.00912878187693	0.00646717894887	0.0	0.0810644947716	0.258194173946	0.0297456433719	0.0290657847993	0.0287945765491	0.0273890170186	0.0275896237438	0.0211061705934	0.00932938860213	0.00739248008927	0.0525499165174	0.0677308892241	0.30412896692	0.121671112938	0.706160876872
mothur_0.9	0.146588546844	0.146588546844	0.146588546844	0.146588546844	0.146588546844	0.146588546844	0.0935433118953	0.0930467377801	0.0927755295299	0.0918417849748	0.0912399647992	0.0903628694843	0.0897077700514	0.0874610721954	0.0810644947716	0.0	0.179309406151	0.0935433118953	0.0930467377801	0.0927755295299	0.0913699699994	0.0915705767246	0.090162262759	0.0899083767766	0.0875565631917	0.0389350516867	0.0135454101224	0.226231353269	0.104167556454	0.749335044789
mothur_1.0	0.322038834134	0.322038834134	0.322038834134	0.322038834134	0.322038834134	0.322038834134	0.268993599185	0.268993599185	0.26879299246	0.267859247905	0.26778864638	0.267492548659	0.266908050751	0.264520149845	0.258194173946	0.179309406151	0.0	0.268993599185	0.268993599185	0.26879299246	0.26778864638	0.26778864638	0.267291941933	0.267108657476	0.264556237166	0.217631439813	0.192301201924	0.0504543906112	0.281093128589	0.802541332119
rdp_0.0	0.123617950406	0.123617950406	0.123617950406	0.123617950406	0.123617950406	0.123617950406	0.0	0.000679858572647	0.00133495800551	0.00809705627817	0.0201275939204	0.0207232896779	0.021758779979	0.0247509948324	0.0297456433719	0.0935433118953	0.268993599185	0.0	0.000679858572647	0.00164824766319	0.00285320046851	0.0201275939204	0.020723289678	0.0215581732538	0.0238567075814	0.0723407770142	0.0929451223658	0.317795544913	0.115066797828	0.704556169073
rdp_0.1	0.123617950406	0.123617950406	0.123617950406	0.123617950406	0.123617950406	0.123617950406	0.000679858572647	0.0	0.00065509943286	0.00741719770552	0.0194477353477	0.0200434311053	0.0210789214063	0.0240711362598	0.0290657847993	0.0930467377801	0.268993599185	0.000679858572647	0.0	0.00096838909054	0.00217334189586	0.0194477353477	0.0200434311054	0.0208783146811	0.0231768490088	0.0716609184415	0.0922652637931	0.31711568634	0.114936792628	0.704556169073
rdp_0.2	0.123759153456	0.123759153456	0.123759153456	0.123759153456	0.123759153456	0.123759153456	0.00164824766319	0.00096838909054	0.00031328965768	0.00644880861498	0.0184793462572	0.0195889383976	0.0206244286987	0.0236166435521	0.0287945765491	0.0927755295299	0.26879299246	0.00164824766319	0.00096838909054	0.0	0.00140555953052	0.0184793462572	0.0190750420148	0.0204238219735	0.0227223563011	0.0714603117163	0.0919940555429	0.31684447809	0.114736185903	0.704556169073
rdp_0.3	0.123959760181	0.123959760181	0.123959760181	0.123959760181	0.123959760181	0.123959760181	0.00285320046851	0.00217334189586	0.001588843988	0.00571567078506	0.0172743934518	0.0181833788671	0.0192188691682	0.0222110840216	0.0273890170186	0.0913699699994	0.26778864638	0.00285320046851	0.00217334189586	0.00140555953052	0.0	0.0174750001771	0.0178700892095	0.0190182624429	0.0213167967706	0.0700547521858	0.0905884960124	0.315438918559	0.114394376128	0.704556169073
rdp_0.4	0.125403900805	0.125403900805	0.125403900805	0.125403900805	0.125403900805	0.125403900805	0.0201275939204	0.0194477353477	0.0187926359149	0.0120305376422	0.000513896382894	0.0183839855923	0.0194194758934	0.0224116907468	0.0275896237438	0.0915705767246	0.26778864638	0.0201275939204	0.0194477353477	0.0184793462572	0.0174750001771	0.0	0.00666673760789	0.0192188691682	0.0215174034958	0.070255358911	0.0907891027376	0.315639525284	0.115838516751	0.704556169073
rdp_0.5	0.125858393512	0.125858393512	0.125858393512	0.125858393512	0.125858393512	0.125858393512	0.020723289678	0.0200434311054	0.0193883316725	0.0126262333998	0.006152841225	0.0121184614348	0.0127527382855	0.0159988391214	0.0211061705934	0.090162262759	0.267291941933	0.020723289678	0.0200434311054	0.0190750420148	0.0178700892095	0.00666673760789	0.0	0.0129533450107	0.0150339503454	0.0638425072856	0.0843762511122	0.313226734907	0.115427111994	0.704556169073
rdp_0.6	0.125883282984	0.125883282984	0.125883282984	0.125883282984	0.125883282984	0.125883282984	0.0215581732538	0.0208783146811	0.0204238219735	0.0194900774183	0.0187049727853	0.000834883575859	0.000200606725201	0.00367220375772	0.00932938860213	0.0899083767766	0.267108657476	0.0215581732538	0.0208783146811	0.0204238219735	0.0190182624429	0.0192188691682	0.0129533450107	0.0	0.0025524203101	0.0518824408369	0.0766453727542	0.312972848925	0.116237106098	0.70479566004
rdp_0.7	0.12647390531	0.12647390531	0.12647390531	0.12647390531	0.12647390531	0.12647390531	0.0238567075814	0.0231768490088	0.0227223563011	0.021788611746	0.0210035071129	0.00331670236097	0.0023518135849	0.00184797817734	0.00739248008927	0.0875565631917	0.264556237166	0.0238567075814	0.0231768490088	0.0227223563011	0.0213167967706	0.0215174034958	0.0150339503454	0.0025524203101	0.0	0.0498749307991	0.0746378627164	0.31049103014	0.117240139724	0.705872836865
rdp_0.8	0.126787194968	0.126787194968	0.126787194968	0.126787194968	0.126787194968	0.126787194968	0.0723407770142	0.0716609184415	0.0714603117163	0.0705265671612	0.0697414625281	0.0524918282161	0.0516818341117	0.0488084266087	0.0525499165174	0.0389350516867	0.217631439813	0.0723407770142	0.0716609184415	0.0714603117163	0.0700547521858	0.070255358911	0.0638425072856	0.0518824408369	0.0498749307991	0.0	0.0255308446143	0.263707435836	0.0845074076281	0.749121987986
rdp_0.9	0.146261565564	0.146261565564	0.146261565564	0.146261565564	0.146261565564	0.146261565564	0.0929451223658	0.0922652637931	0.0919940555429	0.0910603109878	0.0902752063547	0.0770292639368	0.076444766029	0.074056865123	0.0677308892241	0.0135454101224	0.192301201924	0.0929451223658	0.0922652637931	0.0919940555429	0.0905884960124	0.0907891027376	0.0843762511122	0.0766453727542	0.0746378627164	0.0255308446143	0.0	0.238176591222	0.104111783425	0.749335044789
rdp_1.0	0.370840779861	0.370840779861	0.370840779861	0.370840779861	0.370840779861	0.370840779861	0.317795544913	0.31711568634	0.31684447809	0.315910733535	0.315125628902	0.313427341632	0.312772242199	0.310525544343	0.30412896692	0.226231353269	0.0504543906112	0.317795544913	0.31711568634	0.31684447809	0.315438918559	0.315639525284	0.313226734907	0.312972848925	0.31049103014	0.263707435836	0.238176591222	0.0	0.329384678247	0.81934738373
rtax_single	0.104152456548	0.104152456548	0.104152456548	0.104152456548	0.104152456548	0.104152456548	0.115066797828	0.114936792628	0.114736185903	0.114535579178	0.115838516751	0.115627718719	0.116036499373	0.116676464399	0.121671112938	0.104167556454	0.281093128589	0.115066797828	0.114936792628	0.114736185903	0.114394376128	0.115838516751	0.115427111994	0.116237106098	0.117240139724	0.0845074076281	0.104111783425	0.329384678247	0.0	0.763356438579
Expected	0.773056736646	0.773056736646	0.773056736646	0.773056736646	0.773056736646	0.773056736646	0.704556169073	0.704556169073	0.704556169073	0.704556169073	0.704556169073	0.704556169073	0.70479566004	0.70594782007	0.706160876872	0.749335044789	0.802541332119	0.704556169073	0.704556169073	0.704556169073	0.704556169073	0.704556169073	0.704556169073	0.70479566004	0.705872836865	0.749121987986	0.749335044789	0.81934738373	0.763356438579	0.0
