dataset	level	iteration	method	parameters	seq_id               	observed_taxonomy	expected_taxonomy	result	mismatch_level
F1-REF	3	1	blast	1e-10	SH126256.07FU_UDB015006_reps	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Verrucariales;f__Verrucariaceae;g__Verrucaria;s__Verrucaria_caerulea	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Lecanoromycetidae_ord_Incertae_sedis	misclassification	2
F1-REF	3	1	blast	1e-10	SH078718.07FU_AY661686_reps	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Vibrisseaceae;g__Phialocephala;s__Phialocephala_sp	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Ostropales	misclassification	2
F1-REF	3	1	blast	1e-10	SH536292.07FU_AB758893_reps	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Clavicipitaceae;g__Metarhizium;s__Metarhizium_minus	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Trypetheliales	misclassification	2
F1-REF	3	1	blast	1e-10	SH096001.07FU_JQ005238_refs	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Geosmithia;s__Geosmithia_pallida	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariomycetidae_ord_Incertae_sedis	overclassification	3
F1-REF	3	1	blast	1e-10	SH111430.07FU_EU379203_reps	No blast hit	k__Fungi;p__Chytridiomycota;c__Chytridiomycetes;o__Rhizophlyctidales	misclassification	0
F1-REF	3	1	blast	1e-10	SH118640.07FU_GQ981513_refs	No blast hit	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Phallales	misclassification	0
F1-REF	3	1	blast	1e-10	SH077499.07FU_HQ599386_refs	No blast hit	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Pyrenulales	misclassification	0
F1-REF	3	1	blast	1e-10	SH083383.07FU_DQ317625_refs	No blast hit	k__Fungi;p__Basidiomycota;c__Exobasidiomycetes;o__Microstromatales	misclassification	0
F1-REF	3	1	blast	1e-10	SH090269.07FU_DQ374125_reps	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Candelariales;f__Candelariaceae;g__Candelariella;s__Candelariella_coralliza	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Acarosporales	overclassification	3
F1-REF	3	1	blast	1e-10	SH083443.07FU_JX392812_refs	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Bondarzewiaceae;g__Amylosporus;s__Amylosporus_sp	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Trechisporales	overclassification	3
F1-REF	3	1	blast	1e-10	SH101234.07FU_EF600943_reps	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Trimmatostroma;s__Trimmatostroma_salinum	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Myriangiales	misclassification	2
F1-REF	3	1	blast	1e-10	SH083493.07FU_AB669679_reps	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellales_fam_Incertae_sedis;g__Tremella;s__Tremella_phaeographinae	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales	misclassification	2
