Taxon	Mock.1	Mock.3	Mock.2
k__Fungi;p__Ascomycota;Other;Other;Other	0.0660614331771	0.0646260135297	0.0601836198601
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__	0.0319824363615	0.038110316813	0.0387786418372
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae	0.000178009849878	7.99628972157e-05	0.000156050872584
k__Fungi;p__Ascomycota;c__Lecanoromycetes;Other;Other	0.300678415317	0.220025907979	0.245025878436
k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Rhizocarpales;f__Catillariaceae	0.33052473348	0.373490700315	0.380920179979
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__	0.0968175794616	0.119944345824	0.107701110562
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae	0.0683360034811	0.071710726223	0.0742542068714
k__Fungi;p__Ascomycota;c__Sordariomycetes;Other;Other	3.95577444174e-05	0.0	0.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Clavicipitaceae	0.093059593742	0.0987381854819	0.0812244791802
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae	3.95577444174e-05	1.59925794431e-05	5.20169575282e-05
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae	0.000712039399513	0.000591725439396	0.000442144138989
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Microascaceae	0.0115706402421	0.012666122919	0.0112616713048
