Taxon	Mock.1	Mock.3	Mock.2
k__Fungi;Other;Other;Other	0.0	6.55222120299e-05	0.000100833557408
k__Fungi;p__Ascomycota;Other;Other	0.0717099008556	0.06584982309	0.0648359774133
k__Fungi;p__Ascomycota;c__Dothideomycetes;Other	0.000135814206166	6.55222120299e-05	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales	0.0312372674182	0.0297470842616	0.0316953482119
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales	0.00023767486079	0.00026208884812	0.000168055929013
k__Fungi;p__Ascomycota;c__Lecanoromycetes;Other	0.127631400244	0.130454724151	0.13108362463
k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Rhizocarpales	0.452261306533	0.429498099856	0.463834364076
k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales	0.000543256824664	0.000524177696239	0.000235278300618
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales	0.199850604373	0.198794391299	0.207784350632
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales	0.101928561728	0.133927401389	0.0886663081474
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales	0.0142265380959	0.0107456427729	0.0115286367303
k__Fungi;p__Basidiomycota;Other;Other	6.7907103083e-05	6.55222120299e-05	3.36111858026e-05
k__Fungi;p__Basidiomycota;c__Agaricomycetes;Other	0.000135814206166	0.0	0.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales	3.39535515415e-05	0.0	3.36111858026e-05
