Taxon	Mock.1	Mock.3	Mock.2
k__Fungi;Other;Other	0.0	6.55222120299e-05	0.000100833557408
k__Fungi;p__Ascomycota;Other	0.0717099008556	0.06584982309	0.0648359774133
k__Fungi;p__Ascomycota;c__Dothideomycetes	0.0313730816243	0.0298126064736	0.0316953482119
k__Fungi;p__Ascomycota;c__Eurotiomycetes	0.00023767486079	0.00026208884812	0.000168055929013
k__Fungi;p__Ascomycota;c__Lecanoromycetes	0.579892706777	0.559952824007	0.594917988707
k__Fungi;p__Ascomycota;c__Pezizomycetes	0.000543256824664	0.000524177696239	0.000235278300618
k__Fungi;p__Ascomycota;c__Saccharomycetes	0.199850604373	0.198794391299	0.207784350632
k__Fungi;p__Ascomycota;c__Sordariomycetes	0.116155099823	0.144673044162	0.100194944878
k__Fungi;p__Basidiomycota;Other	6.7907103083e-05	6.55222120299e-05	3.36111858026e-05
k__Fungi;p__Basidiomycota;c__Agaricomycetes	0.000169767757707	0.0	3.36111858026e-05
