Taxon	Mock.3	Mock.2	Mock.1
k__Fungi;Other;Other;Other;Other	0.0543735602764	0.0599869876383	0.0424912919569
k__Fungi;p__Ascomycota;Other;Other;Other	0.098957000256	0.081014964216	0.0930573147562
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;Other	0.0	0.0	3.95820139329e-05
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae	0.0646115945738	0.0602472348731	0.0661415452818
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;Other	0.0816163296647	0.084059856864	0.071326789107
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Dipodascaceae	0.301910033274	0.303994795055	0.374762507916
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Incertae_sedis	0.133606347581	0.149121665582	0.114748258391
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Pichiaceae	0.194682620937	0.181808718282	0.161019632679
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae	0.0567571026363	0.0675341574496	0.0635291323623
k__Fungi;p__Ascomycota;c__Sordariomycetes;Other;Other	0.000175966214487	0.000208197787899	0.000178119062698
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;Other	0.000799846429486	0.000858815875081	0.00114787840405
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Microascaceae	0.0125095981572	0.0111646063761	0.0115579480684
