Taxon	Mock.3	Mock.2	Mock.1
k__Fungi;Other;Other;Other;Other;Other;Other	0.0543735602764	0.0599869876383	0.0424912919569
k__Fungi;p__Ascomycota;Other;Other;Other;Other;Other	0.098957000256	0.081014964216	0.0930573147562
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;Other;Other;Other	0.0	0.0	3.95820139329e-05
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;Other;Other	0.000479907857691	0.00067664281067	0.000633312222926
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Penicillium;Other	0.0641316867162	0.0595705920625	0.0655082330589
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;Other;Other;Other	0.0816163296647	0.084059856864	0.071326789107
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Dipodascaceae;Other;Other	0.158945482467	0.149980481457	0.148808581381
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Dipodascaceae;g__Dipodascus;s__Dipodascus_australiensis	0.0128135398004	0.014313597918	0.0231554781507
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Dipodascaceae;g__Galactomyces;Other	0.0123176350141	0.01238776838	0.0100736225459
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Dipodascaceae;g__Galactomyces;s__Galactomyces_geotrichum	0.0257870488866	0.0263890696161	0.0216513616213
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Dipodascaceae;g__Galactomyces;s__Galactomyces_sp_3S_28C	0.0920463271052	0.100923877684	0.171073464218
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Incertae_sedis;g__Candida;s__Candida_catenulata	0.133606347581	0.149121665582	0.114748258391
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Pichiaceae;Other;Other	0.000815843358075	0.000728692257645	0.000771849271691
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Pichiaceae;g__Issatchenkia;Other	6.39877143588e-05	0.000130123617437	0.000158328055731
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Pichiaceae;g__Issatchenkia;s__Issatchenkia_sp_YS5	0.118745200921	0.106519193234	0.0956103546548
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Pichiaceae;g__Pichia;s__Pichia_burtonii	0.0538936524187	0.0541314248536	0.0457370170994
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Pichiaceae;g__Pichia;s__Pichia_jadinii	0.0211639365242	0.0202992843201	0.0187420835972
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Kluyveromyces;s__Kluyveromyces_lactis	0.0418799590479	0.0517111255693	0.0466671944269
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Zygosaccharomyces;s__Zygosaccharomyces_pseudorouxii	0.0148771435884	0.0158230318803	0.0168619379354
k__Fungi;p__Ascomycota;c__Sordariomycetes;Other;Other;Other;Other	0.000175966214487	0.000208197787899	0.000178119062698
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;Other;Other;Other	0.000799846429486	0.000858815875081	0.00114787840405
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Microascaceae;Other;Other	0.0125095981572	0.0111646063761	0.0115579480684
