dataset	level	iteration	method	parameters               	observed_taxonomy	expected_taxonomy	result	mismatch_level               	Precision	Recall	F-measure
F1-REF	3	0	vsearch	10:0.99:0.99	Unassigned	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales	underclassification	0	0.166666666667	0.0384615384615	0.0625
F1-REF	3	0	vsearch	10:0.99:0.99	k__Fungi;p__Basidiomycota;c__Agaricomycetes	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales	match	3	0.166666666667	0.0384615384615	0.0625
F1-REF	3	0	vsearch	10:0.99:0.99	Unassigned	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales	underclassification	0	0.166666666667	0.0384615384615	0.0625
F1-REF	3	0	vsearch	10:0.99:0.99	k__Fungi;p__Ascomycota	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales	underclassification	2	0.166666666667	0.0384615384615	0.0625
F1-REF	3	0	vsearch	10:0.99:0.99	k__Fungi	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales	underclassification	1	0.166666666667	0.0384615384615	0.0625
F1-REF	3	0	vsearch	10:0.99:0.99	k__Fungi	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Leotiales	underclassification	1	0.166666666667	0.0384615384615	0.0625
F1-REF	3	0	vsearch	10:0.99:0.99	Unassigned	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Gomphales	underclassification	0	0.166666666667	0.0384615384615	0.0625
F1-REF	3	0	vsearch	10:0.99:0.99	k__Fungi	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales	underclassification	1	0.166666666667	0.0384615384615	0.0625
F1-REF	3	0	vsearch	10:0.99:0.99	k__Fungi	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Teloschistales	underclassification	1	0.166666666667	0.0384615384615	0.0625
F1-REF	3	0	vsearch	10:0.99:0.99	k__Fungi	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales	underclassification	1	0.166666666667	0.0384615384615	0.0625
F1-REF	3	0	vsearch	10:0.99:0.99	Unassigned	k__Fungi;p__Zygomycota;c__Mucoromycotina_cls_Incertae_sedis;o__Mucorales	underclassification	0	0.166666666667	0.0384615384615	0.0625
F1-REF	3	0	vsearch	10:0.99:0.99	Unassigned	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales	underclassification	0	0.166666666667	0.0384615384615	0.0625
F1-REF	3	0	vsearch	10:0.99:0.99	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales	overclassification	3	0.166666666667	0.0384615384615	0.0625
F1-REF	3	0	vsearch	10:0.99:0.99	k__Fungi	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales	underclassification	1	0.166666666667	0.0384615384615	0.0625
