dataset	level	iteration	method	parameters	seq_id               	observed_taxonomy	expected_taxonomy	result	mismatch_level
F1-REF	2	0	blast	0.001	SH078630.07FU_FJ515182_reps	No blast hit	k__Fungi;p__Basidiomycota;c__Ustilaginomycetes	misclassification	0
F1-REF	2	0	blast	0.001	SH096911.07FU_KC197021_refs	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Diaporthales;f__Diaporthaceae;g__Phomopsis;s__Phomopsis_sp	k__Fungi;p__Ascomycota;c__Ascomycota_cls_Incertae_sedis	overclassification	2
F1-REF	2	0	blast	0.001	SH076782.07FU_EF600956_reps	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Pichiaceae;g__Pichia;s__Pichia_membranifaciens	k__Fungi;p__Ascomycota;c__Dothideomycetes	overclassification	2
F1-REF	2	0	blast	0.001	SH080277.07FU_AF444519_refs	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Hygrophoraceae;g__Hygrophorus;s__Hygrophorus_speciosus	k__Fungi;p__Basidiomycota;c__Agaricostilbomycetes	overclassification	2
F1-REF	2	0	blast	0.001	SH077499.07FU_HQ599386_refs	No blast hit	k__Fungi;p__Ascomycota;c__Eurotiomycetes	misclassification	0
F1-REF	2	0	blast	0.001	SH077357.07FU_DQ640065_refs	k__Fungi;p__Basidiomycota;c__Tritirachiomycetes;o__Tritirachiomycetes_ord_Incertae_sedis;f__Tritirachiomycetes_fam_Incertae_sedis;g__Tritirachium;s__Tritirachium_oryzae	k__Fungi;p__Basidiomycota;c__Microbotryomycetes	overclassification	2
F1-REF	2	0	blast	0.001	SH130381.07FU_DQ486692_refs	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Strophariaceae;g__Galerina;s__Galerina_hypnorum	k__Fungi;p__Basidiomycota;c__Basidiomycota_cls_Incertae_sedis	overclassification	2
F1-REF	2	0	blast	0.001	SH118495.07FU_EF137934_refs	No blast hit	k__Fungi;p__Zygomycota;c__Entomophthoromycotina_cls_Incertae_sedis	misclassification	0
F1-REF	2	0	blast	0.001	SH078623.07FU_KF528010_reps	No blast hit	k__Fungi;p__Basidiomycota;c__Pucciniomycetes	misclassification	0
F1-REF	2	0	blast	0.001	SH076993.07FU_FM205629_refs	No blast hit	k__Fungi;p__Ascomycota;c__Pezizomycetes	misclassification	0
F1-REF	2	0	blast	0.001	SH107478.07FU_KC965137_reps	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Chaetosphaeriales;f__Chaetosphaeriaceae;g__Dictyochaeta;s__Dictyochaeta_simplex	k__Fungi;p__Ascomycota;c__Lichinomycetes	overclassification	2
F1-REF	2	0	blast	0.001	SH092147.07FU_FJ171856_reps	No blast hit	k__Fungi;p__Ascomycota;c__Neolectomycetes	misclassification	0
F1-REF	2	0	blast	0.001	SH097403.07FU_JN882331_reps	No blast hit	k__Fungi;p__Chytridiomycota;c__Monoblepharidomycetes	misclassification	0
F1-REF	2	0	blast	0.001	SH077292.07FU_JQ256426_refs	No blast hit	k__Fungi;p__Ascomycota;c__Geoglossomycetes	misclassification	0
F1-REF	2	0	blast	0.001	SH549973.07FU_KT767195_reps	k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiales;f__Cystobasidiaceae;g__Occultifur;s__Occultifur_sp	k__Fungi;p__Ascomycota;c__Schizosaccharomycetes	misclassification	1
F1-REF	2	0	blast	0.001	SH076456.07FU_GQ927301_reps	No blast hit	k__Fungi;p__Ascomycota;c__Lecanoromycetes	misclassification	0
F1-REF	2	0	blast	0.001	SH077873.07FU_JN205814_refs	No blast hit	k__Fungi;p__Zygomycota;c__Mucoromycotina_cls_Incertae_sedis	misclassification	0
