dataset	level	iteration	method	parameters	seq_id               	observed_taxonomy	expected_taxonomy	result	mismatch_level
B1-REF	2	0	rdp	0.3	1105271	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales	k__Bacteria; p__Actinobacteria; c__Thermoleophilia	overclassification	2
B1-REF	2	0	rdp	0.3	814161	k__Bacteria;p__Cyanobacteria;c__Nostocophycideae;o__Nostocales	k__Bacteria; p__Cyanobacteria; c__Chloroplast	overclassification	2
B1-REF	2	0	rdp	0.3	4348445	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales	k__Bacteria; p__Chloroflexi; c__Ktedonobacteria	misclassification	1
B1-REF	2	0	rdp	0.3	4476741	k__Bacteria;p__Firmicutes;c__Clostridia	k__Bacteria; p__Chloroflexi; c__Thermobacula	misclassification	1
B1-REF	2	0	rdp	0.3	583935	k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Olivibacter;s__sitiensis	k__Bacteria; p__Bacteroidetes; c__Bacteroidia	overclassification	2
B1-REF	2	0	rdp	0.3	12524	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia	overclassification	2
B1-REF	2	0	rdp	0.3	2884179	k__Bacteria;p__Cyanobacteria;c__Synechococcophycideae;o__Synechococcales;f__Acaryochloridaceae;g__Aphanocapsa;s__muscicola	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae	overclassification	2
B1-REF	2	0	rdp	0.3	263575	k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Mucilaginibacter	k__Bacteria; p__Bacteroidetes; c__Saprospirae	overclassification	2
B1-REF	2	0	rdp	0.3	198054	k__Bacteria;p__Tenericutes;c__Mollicutes;o__Acholeplasmatales;f__Acholeplasmataceae	k__Bacteria; p__Firmicutes; c__Erysipelotrichi	misclassification	1
B1-REF	2	0	rdp	0.3	773133	k__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanoregulaceae;g__Methanosphaerula;s__palustris	k__Archaea; p__Euryarchaeota; c__Halobacteria	overclassification	2
B1-REF	2	0	rdp	0.3	2834269	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales	k__Bacteria; p__Acidobacteria; c__Holophagae	misclassification	1
B1-REF	2	0	rdp	0.3	565906	k__Archaea;p__Euryarchaeota	k__Archaea; p__Euryarchaeota; c__Methanobacteria	match	2
B1-REF	2	0	rdp	0.3	46167	k__Archaea;p__Crenarchaeota;c__Aigarchaeota;o__Caldiarchales;f__Caldiarchaceae;g__Caldiarchaeum;s__subterraneum	k__Archaea; p__Crenarchaeota; c__Thermoprotei	overclassification	2
B1-REF	2	0	rdp	0.3	370251	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	overclassification	2
B1-REF	2	0	rdp	0.3	4436985	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae	k__Bacteria; p__Planctomycetes; c__Phycisphaerae	misclassification	1
B1-REF	2	0	rdp	0.3	219691	k__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanosarcinales;f__Methermicoccaceae;g__Methermicoccus;s__shengliensis	k__Archaea; p__Euryarchaeota; c__Methanococci	overclassification	2
B1-REF	2	0	rdp	0.3	672322	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae	k__Bacteria; p__Spirochaetes; c__Brevinematae	misclassification	1
B1-REF	2	0	rdp	0.3	97840	k__Bacteria;p__Cyanobacteria;c__Synechococcophycideae;o__Pseudanabaenales;f__Pseudanabaenaceae	k__Bacteria; p__Cyanobacteria; c__Gloeobacterophycideae	overclassification	2
