dataset	level	iteration	method	parameters               	observed_taxonomy	expected_taxonomy	result	mismatch_level               	Precision	Recall	F-measure
B1-REF	5	2	blast+	0.001:1:0.51:0.97	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Erwinia;s__dispersa	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Pantoea	overclassification	5	0.0	0.0	0.0
B1-REF	5	2	blast+	0.001:1:0.51:0.97	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio;s__splendidus	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Aliivibrio	overclassification	5	0.0	0.0	0.0
B1-REF	5	2	blast+	0.001:1:0.51:0.97	k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__planctomycete;s__DSC1G0	k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__Rhodopirellula	overclassification	5	0.0	0.0	0.0
B1-REF	5	2	blast+	0.001:1:0.51:0.97	Unassigned	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Beijerinckia	underclassification	0	0.0	0.0	0.0
B1-REF	5	2	blast+	0.001:1:0.51:0.97	Unassigned	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospira	underclassification	0	0.0	0.0	0.0
B1-REF	5	2	blast+	0.001:1:0.51:0.97	Unassigned	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Pediococcus	underclassification	0	0.0	0.0	0.0
B1-REF	5	2	blast+	0.001:1:0.51:0.97	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Frankiaceae;g__Kaistibacter;s__ginsenosidimutans	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Frankiaceae;g__Actinomycetales	overclassification	5	0.0	0.0	0.0
B1-REF	5	2	blast+	0.001:1:0.51:0.97	Unassigned	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Nitrobacteria	underclassification	0	0.0	0.0	0.0
B1-REF	5	2	blast+	0.001:1:0.51:0.97	Unassigned	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus	underclassification	0	0.0	0.0	0.0
B1-REF	5	2	blast+	0.001:1:0.51:0.97	Unassigned	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales;f__Methylophilaceae;g__Methylovorus	underclassification	0	0.0	0.0	0.0
B1-REF	5	2	blast+	0.001:1:0.51:0.97	k__Bacteria;p__Cyanobacteria;c__Nostocophycideae;o__Nostocales;f__Nostocaceae;g__Scytonema;s__chiastum	k__Bacteria;p__Cyanobacteria;c__Nostocophycideae;o__Nostocales;f__Nostocaceae;g__Stigonema	overclassification	5	0.0	0.0	0.0
B1-REF	5	2	blast+	0.001:1:0.51:0.97	Unassigned	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Peptostreptococcus	underclassification	0	0.0	0.0	0.0
B1-REF	5	2	blast+	0.001:1:0.51:0.97	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Cystobacteraceae;g__Angiococcus;s__disciformis	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Cystobacteraceae;g__Cystobacter	overclassification	5	0.0	0.0	0.0
