Taxon	HMPMockV1.2.Staggered2	HMPMockV1.2.Staggered1	HMPMockV1.1.Even2	HMPMockV1.1.Even1
No blast hit;Other;Other	0.000130179065644	0.000109452600183	0.000145373293042	0.000121683266753
k__Archaea;p__Euryarchaeota;c__Methanobacteria	0.0458065417584	0.0444012714744	0.00379989635423	0.00335596918648
k__Bacteria;p__Actinobacteria;c__Actinobacteria	5.90145097587e-05	9.12105001528e-05	0.0141092857191	0.0125181660672
k__Bacteria;p__Bacteroidetes;c__Bacteroidia	0.000357558500302	0.000356861081848	0.0450603366469	0.0438322485547
k__Bacteria;p__Bacteroidetes;c__[Saprospirae]	0.0	2.28026250382e-06	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli	0.773441561316	0.785679267397	0.594995389782	0.592760675287
k__Bacteria;p__Firmicutes;c__Clostridia	0.0182927623043	0.0182227177993	0.0272830673765	0.0241430663354
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	0.0751124530162	0.0717005741701	0.0102690078946	0.0111810328973
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	0.00135820158489	0.0014035015711	0.0210898958831	0.0194928296752
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria	0.000118029019517	8.09493188856e-05	4.03814702893e-05	2.62725235035e-05
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria	0.0015083414406	0.00164634952776	0.0247726859735	0.0248814625222
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.0832035158762	0.0756146447579	0.181933330193	0.201365065011
k__Bacteria;p__[Thermi];c__Deinococci	0.000611841608527	0.000690919538657	0.0765013494141	0.0663215286737
