Taxon	MockMiSeq.even
NOHIT;Other;Other	0.000231616981315
k__Bacteria;p__Actinobacteria;c__Actinobacteria_(class)	0.0513136894058
k__Bacteria;p__Bacteroidetes;c__Bacteroidia	0.308244301169
k__Bacteria;p__Bacteroidetes;c__Flavobacteria	4.6323396263e-05
k__Bacteria;p__Firmicutes;c__Bacilli	0.087871271493
k__Bacteria;p__Firmicutes;c__Clostridia	0.381595293543
k__Bacteria;p__Lentisphaerae;c__Lentisphaerae_(class)	0.000400065694998
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	3.79009605788e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	5.05346141051e-05
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria	1.68448713684e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.121624182497
k__Bacteria;p__Tenericutes;c__Erysipelotrichi	0.00576515722582
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae	0.042802818147
