dataset	level	iteration	method	parameters	seq_id               	observed_taxonomy	expected_taxonomy	result	mismatch_level
B1-REF	1	1	rdp	1.0	344813	Unclassified	k__Bacteria; p__Chlorobi	underclassification	0
B1-REF	1	1	rdp	1.0	4183921	k__Bacteria	k__Bacteria; p__Chloroflexi	match	1
B1-REF	1	1	rdp	1.0	583935	k__Bacteria	k__Bacteria; p__Bacteroidetes	match	1
B1-REF	1	1	rdp	1.0	4471401	Unclassified	k__Bacteria; p__Planctomycetes	underclassification	0
B1-REF	1	1	rdp	1.0	824872	Unclassified	k__Bacteria; p__Thermi	underclassification	0
B1-REF	1	1	rdp	1.0	278595	k__Bacteria	k__Bacteria; p__Elusimicrobia	match	1
B1-REF	1	1	rdp	1.0	56204	Unclassified	k__Bacteria; p__Nitrospirae	underclassification	0
B1-REF	1	1	rdp	1.0	1550344	Unclassified	k__Bacteria; p__Thermotogae	underclassification	0
B1-REF	1	1	rdp	1.0	1871	Unclassified	k__Bacteria; p__Deferribacteres	underclassification	0
B1-REF	1	1	rdp	1.0	2136916	k__Bacteria	k__Bacteria; p__Lentisphaerae	match	1
