Taxon	EUK.Mock.1
Root;k__Eukaryota;p__Environmental_samples;c__Uncultured_eukaryote;g__Environmental_samples	0.0119942427635
Root;k__Eukaryota;p__Fungi;c__Chytridiomycota;g__Batrachochytrium	0.016133432423
Root;k__Eukaryota;p__Fungi;c__Dikarya;Other	0.39319479591
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Aspergillus	3.7628996905e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Candida	0.0631132350589
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Environmental_samples	0.0120600935081
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Phaeosphaeria	0.000385697218276
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Saccharomyces	5.64434953575e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Scheffersomyces	3.7628996905e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Tremella	2.82217476788e-05
Root;k__Eukaryota;p__Fungi;c__Fungi_incertae_sedis;Other	0.205454323101
Root;k__Eukaryota;p__Fungi;c__Fungi_incertae_sedis;g__Rhizopus	0.00278454577097
Root;k__Eukaryota;p__Metazoa;c__Chordata;Other	0.00888044326958
Root;k__Eukaryota;p__Metazoa;c__Chordata;g__Homo	7.525799381e-05
Root;k__Eukaryota;p__Viridiplantae;c__Streptophyta;Other	0.000884281427268
Unassigned;Other;Other;Other;Other	0.284879728319
