Taxon	Mock.3	Mock.1	Mock.2
Unclassified;Other;Other;Other	0.00104794341106	0.00105195289966	0.000840081992002
p__Ascomycota;Other;Other;Other	0.13341629552	0.101123214225	0.0878053698041
p__Ascomycota;c__Dothideomycetes;o__unidentified;f__unidentified	0.0	6.78679290101e-05	6.72065593602e-05
p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae	0.0656274561174	0.0714988632122	0.0648207265029
p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;Other	0.0708671731726	0.0676982591876	0.0694243758191
p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Dipodascaceae	0.224063400576	0.238182496861	0.255653751806
p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Incertae_sedis	0.167932931622	0.157860802878	0.157901811217
p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Pichiaceae	0.201074141996	0.186840408565	0.180617628281
p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae	0.123395336652	0.159625369032	0.169797372224
p__Ascomycota;c__Sordariomycetes;o__Hypocreales;Other	0.000851454021483	0.000848349112627	0.00104170167008
p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae	0.000392978779146	0.000407207574061	0.000235222957761
p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Microascaceae	0.0107414199633	0.0141843971631	0.0114587183709
p__Ascomycota;c__unidentified;o__unidentified;f__unidentified	0.000589468168719	0.000610811361091	0.000336032796801
