Taxon	Mock.3	Mock.2	Mock.1
Unclassified;Other;Other;Other;Other	0.0520380087023	0.0576707872479	0.0409475934136
p__Ascomycota;Other;Other;Other;Other	0.10106859483	0.0831750162655	0.094343730209
p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;Other	0.000735858715127	0.000884840598569	0.000791640278657
p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Penicillium	0.0638757358587	0.0593623942746	0.0653499050032
p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;Other;Other	0.0572210135654	0.0589199739753	0.0520503483217
p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Dipodascaceae;Other	0.15891348861	0.149902407287	0.148768999367
p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Dipodascaceae;g__Dipodascus	0.0128135398004	0.014313597918	0.0231554781507
p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Dipodascaceae;g__Galactomyces	0.154642308677	0.164944697463	0.222154053198
p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Incertae_sedis;g__Candida	0.133590350653	0.149043591412	0.114748258391
p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Pichiaceae;Other	0.000911824929614	0.000910865322056	0.000969759341355
p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Pichiaceae;g__Issatchenkia	0.118825185564	0.106623292128	0.0958082647245
p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Pichiaceae;g__Pichia	0.0750575889429	0.0744307091737	0.0644791006966
p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Kluyveromyces	0.0418799590479	0.0517111255693	0.0466671944269
p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Zygosaccharomyces	0.0148771435884	0.0158230318803	0.0168619379354
p__Ascomycota;c__Sordariomycetes;Other;Other;Other	0.000143972357307	0.000208197787899	0.000158328055731
p__Ascomycota;c__Sordariomycetes;o__Hypocreales;Other;Other	0.000911824929614	0.000910865322056	0.00122704243192
p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Microascaceae;Other	0.0124936012286	0.0111646063761	0.0115183660545
