Taxon	Mock.3	Mock.1	Mock.2
Unclassified;Other;Other;Other;Other	0.000589468168719	0.000882283077132	0.000537652474882
p__Ascomycota;Other;Other;Other;Other	0.133481791983	0.101055346296	0.0879061796431
p__Ascomycota;c__Dothideomycetes;o__unidentified;f__unidentified;g__unidentified	0.0	6.78679290101e-05	6.72065593602e-05
p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Aspergillus	0.000261985852764	0.000237537751536	0.0001680163984
p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Penicillium	0.0653654702646	0.0712613254607	0.0646527101045
p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;Other;Other	0.000589468168719	0.000475075503071	0.000369636076481
p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Dipodascaceae;Other	0.0677233429395	0.073568835047	0.0832017204879
p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Dipodascaceae;g__Dipodascus	0.0112653916688	0.0120126234348	0.012399610202
p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Dipodascaceae;g__Galactomyces	0.215548860362	0.219824222064	0.229174367418
p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Incertae_sedis;g__Candida	0.167998428085	0.157962604771	0.157969017776
p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Pichiaceae;Other	0.000196489389573	0.00013573585802	0.00013441311872
p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Pichiaceae;g__Issatchenkia	0.121757925072	0.104889884285	0.102254780067
p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Pichiaceae;g__Pichia	0.0792507204611	0.0819505242798	0.0782956416546
p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Debaryomyces	0.0601912496725	0.0714988632122	0.0799758056386
p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Kluyveromyces	0.0473539428871	0.0655264854593	0.0656944117746
p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Zygosaccharomyces	0.0158501440922	0.0226000203604	0.0241271548103
p__Ascomycota;c__Sordariomycetes;o__Hypocreales;Other;Other	0.00065496463191	0.000746547219112	0.000907288551363
p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;Other	0.000589468168719	0.000509009467576	0.000369636076481
p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Microascaceae;g__Microascus	0.0107414199633	0.0141504631986	0.0114251150912
p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Microascaceae;g__Scopulariopsis	0.0	3.39339645051e-05	3.36032796801e-05
p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified	0.000589468168719	0.000610811361091	0.000336032796801
