Taxon	EUK.Mock.1
Root;k__Eukaryota;Other;Other;Other;Other	0.0353524425923
Root;k__Eukaryota;p__Environmental_samples;c__Uncultured_eukaryote;g__Environmental_samples;s__Uncultured_eukaryote	2.82217476788e-05
Root;k__Eukaryota;p__Fungi;Other;Other;Other	0.0160581744292
Root;k__Eukaryota;p__Fungi;c__Chytridiomycota;Other;Other	3.7628996905e-05
Root;k__Eukaryota;p__Fungi;c__Chytridiomycota;g__Batrachochytrium;s__Batrachochytrium_dendrobatidis_jel423	0.00579486552337
Root;k__Eukaryota;p__Fungi;c__Dikarya;Other;Other	0.454718205849
Root;k__Eukaryota;p__Fungi;c__Fungi_incertae_sedis;Other;Other	0.196282255106
Root;k__Eukaryota;p__Metazoa;c__Chordata;Other;Other	0.00895570126339
Root;k__Eukaryota;p__Viridiplantae;c__Streptophyta;Other;Other	1.88144984525e-05
Unassigned;Other;Other;Other;Other;Other	0.282753689994
