Taxon	HMPMockV1.2.Staggered2	HMPMockV1.2.Staggered1	HMPMockV1.1.Even2	HMPMockV1.1.Even1
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales	0.0458074096188	0.0444024116056	0.00379989635423	0.00335596918648
k__Bacteria;Other;Other;Other	0.000558034261394	0.000337478850565	0.000444196173183	0.00035675321389
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales	5.90145097587e-05	9.12105001528e-05	0.0141092857191	0.0125154005384
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	0.000357558500302	0.000356861081848	0.0450387998627	0.04380874156
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales]	0.0	2.28026250382e-06	0.0	0.0
k__Bacteria;p__Firmicutes;Other;Other	0.000295940409231	0.000297574256748	0.000144027244032	0.000109238387199
k__Bacteria;p__Firmicutes;c__Bacilli;Other	0.00196917533298	0.00179798698426	0.00114548770721	0.00098314548479
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales	0.665385126087	0.682465465424	0.507791604692	0.504689645445
k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales	1.56214878773e-05	2.5082887542e-05	8.07629405787e-06	9.67935076446e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	0.10556046861	0.101033871019	0.0858698505213	0.0869343975088
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	0.0182389549572	0.0181417684804	0.02721038073	0.0240905212883
k__Bacteria;p__Proteobacteria;Other;Other	0.000226511574221	0.000159618375267	7.13405975112e-05	4.42484606375e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;Other	9.72003690143e-05	8.8930237649e-05	1.34604900964e-05	1.52104083442e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales	1.73572087525e-06	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales	3.64501383803e-05	2.5082887542e-05	2.69209801929e-06	4.14829318477e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales	0.0748824700002	0.0715375354011	0.0102380487674	0.0111492293163
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;Other	4.33930218814e-06	1.14013125191e-06	2.2882833164e-05	1.38276439492e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales	8.67860437627e-07	2.28026250382e-06	0.0	2.76552878985e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales	0.00132001572563	0.00138411933982	0.0210333618247	0.0194541122722
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;Other	8.67860437627e-07	1.14013125191e-06	2.69209801929e-06	6.91382197462e-06
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales	0.00150747358016	0.001642929134	0.0247646096794	0.0248690176427
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;Other	0.000328919105861	0.000289593337985	0.000142681195022	0.000112003915989
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales	0.0554076817799	0.0494953779079	0.0086672095731	0.0080615164224
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales	0.0	2.28026250382e-06	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales	0.0273028893678	0.0256871571055	0.17308844215	0.19318463085
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales	2.77715340041e-05	4.78855125802e-05	1.07683920772e-05	1.38276439492e-06
k__Bacteria;p__[Thermi];c__Deinococci;Other	1.73572087525e-06	0.0	1.07683920772e-05	4.14829318477e-06
k__Bacteria;p__[Thermi];c__Deinococci;o__Deinococcales	0.000605766585464	0.000682938619894	0.0763694366112	0.0662233524017
