Taxon	HMPMockV1.2.Staggered2	HMPMockV1.2.Staggered1	HMPMockV1.1.Even2	HMPMockV1.1.Even1
Unassigned;Other;Other	0.0	0.0	0.0	4.14829318477e-06
k__Archaea;p__Euryarchaeota;c__Methanobacteria	0.0458091453397	0.0444024116056	0.00379989635423	0.00335596918648
k__Bacteria;Other;Other	1.56214878773e-05	9.12105001528e-06	2.42288821736e-05	2.07414659238e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria	5.90145097587e-05	9.12105001528e-05	0.0141106317681	0.012520931596
k__Bacteria;p__Bacteroidetes;c__Bacteroidia	0.00035842636074	0.000356861081848	0.0450495682548	0.0438211864395
k__Bacteria;p__Bacteroidetes;c__[Saprospirae]	0.0	2.28026250382e-06	0.0	0.0
k__Bacteria;p__Firmicutes;Other	2.16965109407e-05	1.48217062748e-05	1.61525881157e-05	4.14829318477e-06
k__Bacteria;p__Firmicutes;c__Bacilli	0.773603851217	0.785824064066	0.59510711185	0.592858851559
k__Bacteria;p__Firmicutes;c__Clostridia	0.0182953658856	0.018217017143	0.0272817213275	0.0241320042202
k__Bacteria;p__Proteobacteria;Other	1.47536274397e-05	6.84078751146e-06	2.96130782122e-05	2.07414659238e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	0.0751376209689	0.0717131156139	0.0102703539436	0.0111824156617
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	0.00132435502782	0.00138867986483	0.0210508604618	0.0194624088585
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria	7.81074393865e-06	2.28026250382e-06	2.01907351447e-05	1.7975937134e-05
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria	0.0015083414406	0.00164634952776	0.0247767241205	0.024884228051
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.0832321552706	0.0756351671204	0.181954866977	0.201388572005
k__Bacteria;p__[Thermi];c__Deinococci	0.000611841608527	0.000689779407405	0.0765080796592	0.0663256769669
