Taxon	Even1	Even4	Even3
k__Bacteria;p__	7.84412161526e-06	1.79484878399e-05	0.0
k__Bacteria;p__Acidobacteria	7.84412161526e-06	0.0	1.14400768773e-05
k__Bacteria;p__Actinobacteria	0.140456841643	0.191223189446	0.144316569807
k__Bacteria;p__Bacteroidetes	0.169864453578	0.179009243471	0.16548071203
k__Bacteria;p__Chloroflexi	7.84412161526e-06	8.97424391995e-06	0.0
k__Bacteria;p__Firmicutes	0.571004988861	0.497675670825	0.560781128449
k__Bacteria;p__Proteobacteria	0.118626651188	0.132047025038	0.129387269482
k__Bacteria;p__Spirochaetes	0.0	8.97424391995e-06	1.14400768773e-05
k__Bacteria;p__Tenericutes	1.56882432305e-05	0.0	0.0
k__Bacteria;p__Verrucomicrobia	7.84412161526e-06	8.97424391995e-06	1.14400768773e-05
