Taxon	EUK.Mock.1
Root;k__Eukaryota;Other;Other;Other	0.0123046819879
Root;k__Eukaryota;p__Fungi;Other;Other	0.0122482384926
Root;k__Eukaryota;p__Fungi;c__Chytridiomycota;Other	0.00364060545056
Root;k__Eukaryota;p__Fungi;c__Chytridiomycota;g__Batrachochytrium	6.58507445838e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;Other	0.410758130215
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Candida	0.0599618065681
Root;k__Eukaryota;p__Fungi;c__Fungi_incertae_sedis;Other	0.208427013857
Root;k__Eukaryota;p__Metazoa;c__Chordata;Other	0.00895570126339
Root;k__Eukaryota;p__Viridiplantae;c__Streptophyta;Other	0.000884281427268
Unassigned;Other;Other;Other;Other	0.282753689994
