Taxon	HMPMockV1.2.Staggered1	HMPMockV1.1.Even1	HMPMockV1.2.Staggered2	HMPMockV1.1.Even2
No blast hit;Other;Other;Other;Other	0.000120402025618	2.10120083628e-05	1.14758387691e-05	5.102735066e-05
None;Other;Other;Other;Other	0.75940486255	0.566040742284	0.746650202663	0.587602128654
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae	0.0646409188562	0.00470581437291	0.0650159820181	0.00504283339348
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae	5.66214931283e-05	0.0112414244741	5.12587465018e-05	0.0120905239991
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Corynebacteriaceae	2.60328704038e-06	0.0	7.65055917937e-07	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardiaceae	1.30164352019e-06	8.75500348449e-07	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae	6.50821760095e-07	0.0	7.65055917937e-07	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae	6.50821760095e-07	1.40080055752e-05	0.0	1.10929023174e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae	0.000251217199397	0.0371439777833	0.000266239459442	0.0396334609264
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae	0.0	1.7510006969e-06	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Chitinophagaceae	1.95246528029e-06	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__;f__	0.00842488768443	0.0134862073675	0.00894732896027	0.0136427907967
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__	6.50821760095e-06	5.25300209069e-06	7.65055917937e-06	5.17668774811e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae	9.37183334537e-05	0.000461388683633	0.000133119729721	0.000621942056595
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Listeriaceae	1.95246528029e-06	2.62650104535e-06	1.53011183587e-06	4.43716092695e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae	2.92869792043e-05	6.12850243914e-05	3.90178518148e-05	6.5078360262e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae	0.00413532146365	0.00321308627881	0.00423381944986	0.00355712400977
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__	6.50821760095e-07	8.75500348449e-07	0.0	7.39526821159e-07
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae	1.30164352019e-06	1.7510006969e-06	0.0	2.95810728463e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae	0.0	1.7510006969e-06	2.29516775381e-06	4.43716092695e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae	0.000126259421459	0.00989840693957	0.000154541295423	0.0104465558757
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae	6.50821760095e-06	6.12850243914e-05	8.41561509731e-06	0.000122021925491
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae	0.00733280877099	0.0369040906878	0.00747842159783	0.0337105906157
k__Bacteria;p__Firmicutes;c__Clostridia;o__;f__	0.0	7.00400278759e-06	0.0	6.65574139043e-06
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae	0.0169799397209	0.0236691519203	0.017564153764	0.0253953510386
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae	3.90493056057e-06	1.7510006969e-06	1.53011183587e-06	4.43716092695e-06
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	6.50821760095e-07	8.75500348449e-07	7.65055917937e-07	7.39526821159e-07
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae	6.50821760095e-07	1.7510006969e-06	1.53011183587e-06	3.69763410579e-06
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae	3.90493056057e-06	0.0	3.82527958969e-06	7.39526821159e-07
