UclustConsensusTaxonAssigner parameters:
id_to_taxonomy_filepath:/Users/nbokulich/Desktop/projects/short-read-tax-assignment/data/simulated-community/B1-REF-iter2/ref_taxa.tsv
id_to_taxonomy_fp:/Users/nbokulich/Desktop/projects/short-read-tax-assignment/data/simulated-community/B1-REF-iter2/ref_taxa.tsv
max_accepts:1
min_consensus_fraction:0.51
reference_sequences_fp:/Users/nbokulich/Desktop/projects/short-read-tax-assignment/data/simulated-community/B1-REF-iter2/ref_seqs.fasta
similarity:0.8
unassignable_label:Unassigned
Result path: /var/folders/0t/l1dz88p50y91vx_22fx5w3780000gn/T/assign-tax3kd93q

.uc file contents:

# uclust --input /Users/nbokulich/Desktop/projects/short-read-tax-assignment/data/simulated-community/B1-REF-iter2/query.fasta --id 0.8 --rev --maxaccepts 1 --allhits --libonly --lib /Users/nbokulich/Desktop/projects/short-read-tax-assignment/data/simulated-community/B1-REF-iter2/ref_seqs.fasta --uc /var/folders/0t/l1dz88p50y91vx_22fx5w3780000gn/T/UclustConsensusTaxonAssigner_wkP3rD.uc
# version=1.2.22
# Tab-separated fields:
# 1=Type, 2=ClusterNr, 3=SeqLength or ClusterSize, 4=PctId, 5=Strand, 6=QueryStart, 7=SeedStart, 8=Alignment, 9=QueryLabel, 10=TargetLabel
# Record types (field 1): L=LibSeed, S=NewSeed, H=Hit, R=Reject, D=LibCluster, C=NewCluster, N=NoHit
# For C and D types, PctId is average id with seed.
# QueryStart and SeedStart are zero-based relative to start of sequence.
# If minus strand, SeedStart is relative to reverse-complemented seed.
L	14145	250	*	*	*	*	*	3276645	*
H	14145	250	100.0	+	0	0	250M	1108244	3276645
L	2280	250	*	*	*	*	*	566849	*
H	2280	250	100.0	+	0	0	250M	1105145	566849
L	6709	250	*	*	*	*	*	238399	*
H	6709	250	99.6	+	0	0	250M	1096444	238399
L	12064	250	*	*	*	*	*	952783	*
H	12064	250	100.0	+	0	0	250M	1080702	952783
L	16534	250	*	*	*	*	*	4320462	*
H	16534	250	98.4	+	0	0	100MD149MI	1065380	4320462
L	698	250	*	*	*	*	*	957437	*
H	698	250	92.8	+	0	0	I39MD19MD190MI	1001255	957437
L	13564	250	*	*	*	*	*	1084983	*
H	13564	250	99.2	+	0	0	250M	938795	1084983
L	412	250	*	*	*	*	*	1025462	*
H	412	250	94.4	+	0	0	72MI33MI54MD89MD	907419	1025462
L	4678	250	*	*	*	*	*	349131	*
H	4678	250	99.6	+	0	0	250M	853756	349131
L	10912	250	*	*	*	*	*	3949	*
H	10912	250	100.0	+	0	0	250M	851936	3949
L	18589	250	*	*	*	*	*	4419566	*
H	18589	250	97.6	+	0	0	250M	832772	4419566
L	6479	250	*	*	*	*	*	252234	*
H	6479	250	99.6	+	0	0	250M	826749	252234
L	15510	250	*	*	*	*	*	4055164	*
H	15510	250	99.2	+	0	0	250M	822102	4055164
L	9262	250	*	*	*	*	*	109696	*
H	9262	250	100.0	+	0	0	250M	815448	109696
L	9097	250	*	*	*	*	*	130219	*
H	9097	250	98.4	+	0	0	250M	802727	130219
L	18524	250	*	*	*	*	*	4415996	*
H	18524	250	98.8	+	0	0	250M	793649	4415996
L	14293	250	*	*	*	*	*	761592	*
H	14293	250	100.0	+	0	0	250M	768898	761592
L	11614	250	*	*	*	*	*	1834072	*
H	11614	250	99.2	+	0	0	250M	749486	1834072
L	11773	250	*	*	*	*	*	681590	*
H	11773	250	100.0	+	0	0	250M	744874	681590
L	13761	250	*	*	*	*	*	1140071	*
H	13761	250	98.4	+	0	0	250M	742264	1140071
L	10473	250	*	*	*	*	*	12864	*
H	10473	250	99.6	+	0	0	250M	740898	12864
L	9937	250	*	*	*	*	*	59955	*
H	9937	250	100.0	+	0	0	250M	696991	59955
L	18260	250	*	*	*	*	*	4403441	*
H	18260	250	99.6	+	0	0	250M	694777	4403441
L	1678	250	*	*	*	*	*	653789	*
H	1678	250	100.0	+	0	0	250M	682208	653789
L	8849	250	*	*	*	*	*	142892	*
H	8849	250	99.2	+	0	0	250M	622460	142892
L	1563	250	*	*	*	*	*	709533	*
H	1563	250	100.0	+	0	0	250M	607959	709533
L	1747	250	*	*	*	*	*	617108	*
