Taxon	MockMiSeq.even
k__Bacteria;Other;Other;Other	0.00193280247938
k__Bacteria;p__Actinobacteria;c__Actinobacteria;Other	8.42179729576e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales	0.048648512079
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Coriobacteriales	0.00264865524952
k__Bacteria;p__Bacteroidetes;Other;Other	3.3687189183e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	0.3086251837
k__Bacteria;p__Bacteroidetes;c__Flavobacteria;o__Flavobacteriales	4.21089864788e-05
k__Bacteria;p__Firmicutes;Other;Other	0.00049688604045
k__Bacteria;p__Firmicutes;c__Bacilli;Other	2.94762905352e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales	1.26326959436e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	0.0877761823151
k__Bacteria;p__Firmicutes;c__Clostridia;Other	2.10544932394e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	0.379578825917
k__Bacteria;p__Lentisphaerae;c__Lentisphaerae;o__Victivallales	0.000400035371549
k__Bacteria;p__Proteobacteria;Other;Other	0.000130537858084
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales	4.21089864788e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;Other	0.000597947607999
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales	0.119757957546
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales	0.000619002101238
k__Bacteria;p__Tenericutes;c__Erysipelotrichi;o__Erysipelotrichales	0.00578998564084
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales	0.0428079956544
