Taxon	Even1	Even3	Even4
k__Bacteria;Other;Other;Other;Other;Other	0.0134421883945	0.0125932195635	0.0129003319279
k__Bacteria;p__Actinobacteria;c__Actinobacteria_(class);Other;Other;Other	0.000164694256876	0.000171569748822	0.000251188660626
k__Bacteria;p__Actinobacteria;c__Actinobacteria_(class);o__Bifidobacteriales;Other;Other	0.000917582288309	0.000857848744109	0.000601058580784
k__Bacteria;p__Actinobacteria;c__Actinobacteria_(class);o__Bifidobacteriales;f__Bifidobacteriaceae;Other	0.000196064591519	0.000274511598115	0.000134565353907
k__Bacteria;p__Actinobacteria;c__Actinobacteria_(class);o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium	0.125881310339	0.129798233975	0.127343679914
k__Bacteria;p__Actinobacteria;c__Actinobacteria_(class);o__Coriobacteriales;f__Coriobacteriaceae;Other	0.000117638754911	0.000114379832548	0.000430609132502
k__Bacteria;p__Actinobacteria;c__Actinobacteria_(class);o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella	0.0118893568297	0.0117811227524	0.0597380461111
k__Bacteria;p__Bacteroidetes;Other;Other;Other;Other	0.00135676697331	0.00140687194034	0.00128285637391
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;Other;Other	0.00105090621054	0.00129249210779	0.00121108818516
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__;g__	7.84258366076e-06	2.28759665096e-05	8.97102359379e-06
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides	0.134704216957	0.132726357689	0.138745850902
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;Other	0.00996792383283	0.0101340531637	0.0142998116085
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	0.0100777200041	0.0105115066112	0.014111420113
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;Other	3.92129183038e-05	2.28759665096e-05	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes	0.0116305515689	0.00849842155831	0.00844173320176
k__Bacteria;p__Firmicutes;Other;Other;Other;Other	0.00124697080206	0.00157844168916	0.00119314613797
k__Bacteria;p__Firmicutes;c__Bacilli;Other;Other;Other	1.56851673215e-05	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;Other;Other	0.0	1.14379832548e-05	8.97102359379e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus	7.84258366076e-06	1.14379832548e-05	8.97102359379e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;Other;Other	6.27406692861e-05	5.7189916274e-05	3.58840943752e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;Other	2.35277509823e-05	2.28759665096e-05	4.4855117969e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus	7.84258366076e-06	0.0	8.97102359379e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	0.0361621532598	0.045294413689	0.0395173589307
k__Bacteria;p__Firmicutes;c__Clostridia;Other;Other;Other	9.41110039291e-05	6.86278995288e-05	3.58840943752e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;Other;Other	0.0224141041025	0.0223612572631	0.0212254418229
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;Other	5.48980856253e-05	9.15038660383e-05	9.86812595317e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium	0.111568595158	0.0930823077275	0.0970305911905
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales_Family_XI._Incertae_Sedis;Other	7.05832529469e-05	9.15038660383e-05	2.69130707814e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales_Family_XI._Incertae_Sedis;g__Anaerococcus	0.0446243010297	0.0429725030883	0.0379115457074
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Anaerofustis	0.00650150185477	0.0052614722972	0.00107652283126
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;Other	0.084935181046	0.0732259687972	0.0769175562932
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Bacteroides	1.56851673215e-05	1.14379832548e-05	1.79420471876e-05
