Taxon	MockHiSeq.even
k__Bacteria;Other;Other;Other	0.00158286849255
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales	0.0404899789712
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales	0.000748311226444
k__Bacteria;p__Bacteroidetes;Other;Other	5.83429091804e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	0.344088721808
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales	1.52198893514e-05
k__Bacteria;p__Firmicutes;Other;Other	0.000134442355937
k__Bacteria;p__Firmicutes;c__Bacilli;Other	7.6099446757e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales	1.26832411262e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	0.0906217578465
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	0.375619259248
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales	0.00380243568963
k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria];o__Victivallales	0.000167418782865
k__Bacteria;p__Proteobacteria;Other;Other	0.00037796058556
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;Other	5.07329645047e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales	1.77565375766e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;Other	0.0363932920874
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales	0.0866417567811
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales	0.000276494656551
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales	0.0189386156496
