Taxon	MockMiSeq.even
Unclassified;Other;Other;Other	0.00488885333019
k__Bacteria;Other;Other;Other	0.0270002821302
k__Bacteria;p__Actinobacteria;c__Actinobacteria;Other	0.000387402675605
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales	0.047381031586
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Coriobacteriales	0.00119168431735
k__Bacteria;p__Bacteroidetes;Other;Other	0.00155803249972
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	0.300253917188
k__Bacteria;p__Firmicutes;Other;Other	0.00557101891115
k__Bacteria;p__Firmicutes;c__Bacilli;Other	0.000126326959436
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales	1.26326959436e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	0.081211391323
k__Bacteria;p__Firmicutes;c__Clostridia;Other	8.00070743097e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	0.363160532089
k__Bacteria;p__Lentisphaerae;c__Lentisphaerae;o__Victivallales	0.000400035371549
k__Bacteria;p__Proteobacteria;Other;Other	0.00161698508079
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales	4.21089864788e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;Other	0.00229915066174
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales	0.114490123337
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales	0.000619002101238
k__Bacteria;p__Tenericutes;c__Erysipelotrichi;o__Erysipelotrichales	0.00564681508681
k__Bacteria;p__Verrucomicrobia;Other;Other	2.52653918873e-05
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales	0.0420374012018
