Taxon	Mock.2	Mock.3	Mock.1
Root;Eurotiomycetes;Eurotiales;Trichocomaceae	0.0648922942501	0.065784300878	0.0715571404313
Root;Other;Other;Other	0.0391168464563	0.0370200497969	0.0383087111564
Root;Saccharomycetes;Saccharomycetales;Dipodascaceae	0.274893302416	0.248198139169	0.257123450501
Root;Saccharomycetes;Saccharomycetales;Incertae_sedis	0.158013240582	0.167998951645	0.15802343352
Root;Saccharomycetes;Saccharomycetales;Other	0.0923816244917	0.0716812999607	0.0837154015962
Root;Saccharomycetes;Saccharomycetales;Pichiaceae	0.180865006553	0.201480801992	0.186958736628
Root;Saccharomycetes;Saccharomycetales;Saccharomycetaceae	0.0898276035891	0.0632289346088	0.0881983358805
Root;Sordariomycetes;Hypocreales;Nectriaceae	0.0820647242666	0.124885336129	0.0953302767872
Root;Sordariomycetes;Hypocreales;Other	0.006452263333	0.00891102083606	0.00648667006283
Root;Sordariomycetes;Microascales;Microascaceae	0.0112242497564	0.0107456427729	0.01402615045
Root;Sordariomycetes;Other;Other	0.000268844305542	6.55222120299e-05	0.000271692986925
