Taxon	EUK.Mock.1
Root;k__Eukaryota;Other;Other;Other;Other	0.0123046819879
Root;k__Eukaryota;p__Alveolata;Other;Other;Other	0.000169330486073
Root;k__Eukaryota;p__Alveolata;c__Ciliophora;Other;Other	3.7628996905e-05
Root;k__Eukaryota;p__Amoebozoa;Other;Other;Other	5.64434953575e-05
Root;k__Eukaryota;p__Amoebozoa;c__Mycetozoa;Other;Other	5.64434953575e-05
Root;k__Eukaryota;p__Euglenozoa;Other;Other;Other	5.64434953575e-05
Root;k__Eukaryota;p__Euglenozoa;c__Euglenida;Other;Other	0.000442140713634
Root;k__Eukaryota;p__Euglenozoa;c__Euglenida;g__Euglena;Other	5.64434953575e-05
Root;k__Eukaryota;p__Euglenozoa;c__Euglenida;g__Gyropaigne;s__Gyropaigne_lefevrei	1.88144984525e-05
Root;k__Eukaryota;p__Euglenozoa;c__Euglenida;g__Rhabdomonas;s__Rhabdomonas_incurva	5.64434953575e-05
Root;k__Eukaryota;p__Fungi;Other;Other;Other	0.00119472065173
Root;k__Eukaryota;p__Fungi;c__Chytridiomycota;g__Batrachochytrium;s__Batrachochytrium_dendrobatidis_jel423	0.0161522469215
Root;k__Eukaryota;p__Fungi;c__Chytridiomycota;g__Hyaloraphidium;s__Hyaloraphidium_curvatum	1.88144984525e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;Other;Other	0.0166037948843
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Ajellomyces;s__Ajellomyces_capsulatus_g186ar	2.82217476788e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Anguillospora;s__Anguillospora_rosea	1.88144984525e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Aspergillus;s__Aspergillus_candidus	1.88144984525e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Aspergillus;s__Aspergillus_niger	0.000178737735299
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Aspergillus;s__Aspergillus_sydowii	2.82217476788e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Candida;Other	0.0024741065465
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Candida;s__Candida_cidri	1.88144984525e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Candida;s__Candida_ernobii	1.88144984525e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Candida;s__Candida_nanaspora	0.0442987366064
